word,DELMET,wordcat,word_10,label_10,word_22,label_22,word_21,label_21,word_5,label_5,word_1,label_1
October,0,N,the,0,the,0,Palestinians,0,of,0,PCBs,0
His,0,DP,main,0,main,0,are,0,Blackpool,0,history,0
successful,0,AJ,exception,0,exception,0,struggling,0,not,0,British,0
bid,0,N,of,0,of,0,on,0,forgetting,0,involvement,0
was,0,V,Blackpool,0,Blackpool,0,a,0,the,0,uncomfortable,0
for,0,PR,not,0,not,0,daily,0,single-deckers,0,growth+industry,0
"£190,000",0,N,forgetting,0,forgetting,0,basis,0,of,0,security+guard,0
although,0,CJ,the,0,the,0,to,0,the,0,entrance,0
he,0,PN,single-deckers,0,single-deckers,0,shake+off,1,Isle,0,Britain,0
had,0,V,of,0,of,0,Israel,0,of,0,mightiest,0
made,1,V,the,0,the,0,authority,0,Man,0,hazardous,0
a,0,AT,Isle,0,Isle,0,and,0,and,0,waste,0
higher,1,AJ,of,0,of,0,to,0,Llandudno,0,disposal,0
prior,0,AJ,Man,0,Man,0,construct,0,trams,0,plants,0
offer,0,N,and,0,and,0,their,0,had,0,pressed,0
which,0,DT,Llandudno,0,Llandudno,0,own,0,been,0,button,0
had,0,V,trams,0,trams,0,But,0,largely,0,gate,0
been,0,V,had,0,had,0,these,0,relegated,0,opened,0
turned+down,0,V + AV,been,0,been,0,themes,0,to,0,grin,0
In,0,PR,largely,0,largely,0,are,0,the,0,1986,0
Britain,0,N,relegated,1,relegated,1,always,0,history,0,according+to,0
with,1,PR,to,0,to,0,interspersed,1,books,0,Friends,0
the,0,AT,the,0,the,0,with,0,The,0,Earth,0
main,0,AJ,history,0,history,0,more,0,Slingos,0,survey,0
exception,0,N,books,0,books,0,fanciful,0,have,0,homes,0
of,0,PR,The,0,The,0,ones,0,their,0,clustered,0
Blackpool,0,N,Slingos,0,Slingos,0,grimacing,0,own,0,surrounding,0
not,0,XX,have,0,have,0,masks,0,vegetable,0,hills,0
forgetting,0,V,their,0,their,0,weird,0,garden,0,found,0
the,0,AT,own,0,own,0,animals,0,chickens,0,three-quarters,0
single-deckers,0,N,vegetable,0,vegetable,0,exuberant,0,ducks,0,800,0
of,0,PR,garden,0,garden,0,abstract,0,sheep,0,residents,0
the,0,AT,chickens,0,chickens,0,patterns,0,and,0,opposed,0
Isle,0,N,ducks,0,ducks,0,When,0,cows,0,Rechem,0
of,0,PR,sheep,0,sheep,0,built,0,Scott,0,plant,0
Man,0,N,and,0,and,0,in,0,was,0,Zinc,0
and,0,CJ,cows,0,cows,0,1938,0,so,0,latest,0
Llandudno,0,N,Scott,0,Scott,0,it,0,pleased,0,lack,0
trams,0,N,was,0,was,0,was,0,with,0,supposedly,0
had,0,V,so,0,so,0,The,0,the,0,causes,0
been,0,V,pleased,1,pleased,0,Ridges,0,style,0,range,0
largely,0,AV,with,0,with,0,which,0,he,0,problems,0
relegated,0,V,the,0,the,0,is,0,had,0,scientific,0
to,1,PR,style,0,style,0,still,0,evolved,0,evidence,0
the,0,AT,he,0,he,0,what,0,at,0,supports,0
history,0,N,had,0,had,0,they,0,Battersea,0,link,0
books,0,N,evolved,0,evolved,1,call,1,a,0,turn,0
The,0,AT,at,0,at,0,it,0,treatment,0,get+in,0
Slingos,0,N,Battersea,0,Battersea,0,locally,0,that,0,Completion,0
have,0,V,a,0,a,0,a,0,humanised,1,normally,0
their,0,DP,treatment,0,treatment,0,slum,0,industrial,0,takes,0
own,0,DT,that,0,that,0,clearance,0,forms,0,place,0
vegetable,0,N,humanised,1,humanised,1,project,0,without,0,four,0
garden,0,N,industrial,0,industrial,0,on,0,denying,0,eight,0
chickens,0,N,forms,0,forms,0,the,0,their,0,weeks,0
ducks,0,N,without,0,without,0,north,0,function,0,later,0
sheep,0,N,denying,0,denying,0,bank,0,that,0,opportunity,0
and,0,CJ,their,0,their,0,of,0,he,0,second,0
cows,0,N,function,0,function,0,the,0,also,0,thoughts,0
Scott,0,N,that,0,that,0,Tyne,0,used,0,two,0
was,0,V,he,0,he,0,10,0,it,0,prototype,0
so,0,AV,also,0,also,0,miles,0,on,0,rock,0
pleased,0,AJ,used,0,used,0,east,0,the,0,songwriters,0
with,1,PR,it,0,it,0,of,0,Guinness,0,more,0
the,0,AT,on,0,on,0,Newcastle,0,Factory,0,worldly,0
style,0,N,the,0,the,0,I,0,at,0,Chuck,0
he,0,PN,Guinness,0,Guinness,0,knew,0,Park,0,Berry,0
had,0,V,Factory,0,Factory,0,there,0,Royal,0,turn,0
evolved,1,V,at,0,at,0,was,0,west,0,authentic,0
at,0,PR,Park,0,Park,0,one,0,London,0,picture,0
Battersea,0,N,Royal,0,Royal,0,here,0,What,0,teenage,0
a,0,AT,west,0,west,0,he,0,should,0,pleasures,0
treatment,1,N,London,0,London,0,continued,0,have,0,Eisenhower,0
that,0,CJ,What,0,What,0,meaning,1,been,0,America,0
humanised,1,V,should,0,should,0,Liberal,0,a,0,Gon,0
industrial,0,AJ,have,0,have,0,Democrats,0,routine,0,write,0
forms,0,N,been,0,been,0,The,0,exercise,0,little,0
without,1,PR,a,0,a,0,results,0,in,0,letter,0
denying,0,V,routine,0,routine,0,exceeded,0,extending,0,Gon,0
their,0,DP,exercise,0,exercise,0,our,0,the,0,mail,0
function,0,N,in,0,in,0,expectations,1,Government,0,local,0
that,0,CJ,extending,0,extending,0,said,0,borrowing+power,0,deejay,0
he,0,PN,the,0,the,0,Mr,0,to,0,Clapham,0
also,0,AV,Government,0,Government,0,Goodson,0,$3,0,indeed,0
used,0,V,borrowing,0,borrowing,0,However,0,thousand,0,accounts,0
it,0,PN,power,0,power,0,he,0,billion,0,nearly,0
on,0,PR,to,0,to,0,suggested,0,became,0,half,0
the,0,AT,$3,0,$3,0,there,0,bogged+down,0,77,0
Guinness,0,N,thousand,0,thousand,0,was,0,in,0,fatalities,0
Factory,0,N,billion,0,billion,0,perhaps,0,wrangling,0,last,0
at,0,PR,became,0,became,0,a,0,over,0,ten,0
Park,0,N,bogged,0,bogged,1,need,0,legislative,0,years,0
Royal,0,N,down,0,down,0,to,0,initiatives,0,compare,0
west,0,N,in,0,in,0,look,1,lawmakers,0,deaths,0
London,0,N,wrangling,1,wrangling,0,into,0,wanted,0,300,0
What,0,DT,over,0,over,0,the,0,to,0,injuries,0
should,0,V,legislative,0,legislative,0,system,0,attach,0,every,0
have,0,V,initiatives,0,initiatives,0,more,0,to,0,year,0
been,0,V,lawmakers,0,lawmakers,0,closely,0,the,0,roads,0
a,0,AT,wanted,0,wanted,0,IT,0,bill,0,Yet,0
routine,0,N,to,0,to,0,SEEMS,1,What,0,ambulance,0
exercise,1,N,attach,0,attach,0,that,0,has,0,worker,0
in,1,PR,to,0,to,0,Roland,0,gone,0,only,0
extending,1,V,the,0,the,0,Franklin,0,wrong,0,offered,0
the,0,AT,bill,0,bill,0,the,0,Tiphook,0,"Â£10,000",0
Government,0,N,What,0,What,0,latest,0,confident,0,fire,0
borrowing+power,0,N + N,has,0,has,0,unbundler,1,The,0,officer,0
to,1,PR,gone,0,gone,0,to,0,structure,0,given,0
$3.1,0,N,wrong,0,wrong,0,appear,0,of,0,"Â£13,000",0
thousand,0,CR,Tiphook,0,Tiphook,0,in,0,the,0,Metropolitan,0
billion,0,CR,confident,0,confident,0,the,0,developing,0,police,0
became,0,V,The,0,The,0,UK,0,national,0,constable,0
bogged+down,1,V + AV,structure,0,structure,0,has,0,authority,0,earn,0
in,1,PR,of,0,of,0,made,0,has,0,"Â£25,000",0
wrangling,0,N,the,0,the,0,a,0,been,0,Natalie,0
over,1,PR,developing,0,developing,0,fatal,1,both,0,Ford,0
legislative,0,AJ,national,0,national,0,error,0,diffuse,0,Brighton,0
initiatives,0,N,authority,0,authority,0,in,0,enough,0,Water,0
lawmakers,0,N,has,0,has,0,the,0,to,0,everywhere,0
wanted,0,V,been,0,been,0,preparation,0,prevent,0,canals,0
to,0,TO,both,0,both,0,of,0,it,0,streams,0
attach,1,V,diffuse,0,diffuse,1,his,0,from,0,small,0
to,1,PR,enough,0,enough,0,Â£697m,0,being,0,busy,0
the,0,AT,to,0,to,0,break-up,1,destroyed,0,rivers,0
bill,0,N,prevent,0,prevent,0,bid,0,by,0,charming,0
What,0,DT,it,0,it,0,for,0,any,0,names,0
has,0,V,from,0,from,0,stationery,0,one,0,Boutonne,0
gone,1,V,being,0,being,0,and,0,single,0,Mignon,0
wrong,0,AJ,destroyed,1,destroyed,0,packaging,0,sweep,0,Belle,0
Tiphook,0,N,by,0,by,0,group,0,of,0,big,0
confident,1,AJ,any,0,any,0,DRG,0,arrests,0,lazy,0
The,0,AT,one,0,one,0,That,0,there,0,rivers,0
structure,2,N,single,0,single,0,point,0,have,0,Sevre,0
of,1,PR,sweep,0,sweep,0,about,0,been,0,Niortaise,0
the,0,AT,of,0,of,0,the,0,more+than,0,Charente,0
developing,0,AJ,arrests,0,arrests,0,core,1,50,0,Since,0
national,0,AJ,there,0,there,0,business,0,arrests,0,1986,0
authority,0,N,have,0,have,0,is,0,since,0,Rytasha,0
has,0,V,been,0,been,0,very,0,the,0,broken+away+from,0
been,0,V,more,0,more,0,unfair,0,Intifada,0,guru,0
both,0,AV,than,0,than,0,he,0,outbreak,0,set+up,0
diffuse,1,AJ,50,0,50,0,says,0,and,0,own,0
enough,0,AV,arrests,0,arrests,0,To,0,coherent,0,charity,0
to,0,TO,since,0,since,0,add,0,enough,0,Food,0
prevent,0,V,the,0,the,0,the,0,to,0,Relief,0
it,0,PN,Intifada,0,Intifada,0,part-time,0,allow,0,International,0
from,1,PR,outbreak,0,outbreak,0,education,0,for,0,raises,0
being,0,V,and,0,and,0,and,0,the,0,money,0
destroyed,0,V,coherent,0,coherent,0,training,0,existence,0,fiercely,0
by,0,PR,enough,0,enough,0,statistics,0,of,0,competitive,0
any,0,DT,to,0,to,0,to,0,a,0,matrons,0
one,0,CR,allow,0,allow,0,those,0,unified,0,Palm,0
single,0,AJ,for,0,for,0,figures,0,resistance,0,Beach,0
sweep,1,N,the,0,the,0,does,0,strategy,0,distributes,0
of,1,PR,existence,0,existence,0,not,0,Through,0,starving,0
arrests,0,N,of,0,of,0,improve,0,it,0,people,0
there,0,EX,a,0,a,0,our,0,Palestinians,0,Bangladesh,0
have,0,V,unified,0,unified,0,relative,0,are,0,Michael,0
been,0,V,resistance,0,resistance,0,position,0,struggling,0,Freeman,0
more+than,0,AV,strategy,0,strategy,0,For,0,on,0,solicitor,0
50,0,CR,Through,0,Through,0,many,0,a,0,advised,0
arrests,0,N,it,0,it,0,years,0,daily,0,members,0
since,0,CJ,Palestinians,0,Palestinians,0,Thomson,0,basis,0,court,0
the,0,AT,are,0,are,0,lived,0,to,0,action,0
Intifada,0,N,struggling,0,struggling,0,in,0,shake+off,1,said,0
outbreak,0,N,on,0,on,0,New,0,Israel,0,yesterday,0
and,0,CJ,a,0,a,0,York,0,authority,0,This,0
coherent,0,AJ,daily,0,daily,0,in,0,and,0,cause,0
enough,0,AV,basis,0,basis,0,his,0,to,0,dreadful,0
to,0,TO,to,0,to,0,apartment,0,construct,0,hardship,0
allow,1,V,shake,0,shake,1,at,0,their,0,From,1
for,1,PR,off,0,off,0,the,0,own,0,1940,0
the,0,AT,Israel,0,Israel,0,Chelsea,0,But,0,to,0
existence,0,N,authority,0,authority,0,Hotel,0,these,0,1954,0
of,1,PR,and,0,and,0,It,0,themes,0,he,0
a,0,AT,to,0,to,0,does,0,are,0,wrote,0
unified,0,AJ,construct,0,construct,0,not,0,always,0,regularly,0
resistance,1,N,their,0,their,0,imply,0,interspersed,0,for,0
strategy,0,N,own,0,own,0,political,0,with,0,the,0
Through,1,PR,But,0,But,0,supremacy,0,more,0,New,0
it,0,PN,these,0,these,0,and,0,fanciful,0,York,0
Palestinians,0,N,themes,0,themes,0,does,0,ones,0,Herald,0
are,0,V,are,0,are,0,not,0,grimacing,0,Tribune,0
struggling,1,V,always,0,always,0,suggest,0,masks,0,and,0
on,1,PR,interspersed,0,interspersed,0,that,0,weird,0,four,0
a,0,AT,with,0,with,0,the,0,animals,0,volumes,0
daily,0,AJ,more,0,more,0,Pope,0,exuberant,0,of,0
basis,0,N,fanciful,1,fanciful,0,should,0,abstract,0,his,0
to,0,TO,ones,0,ones,0,administer,0,patterns,0,notices,0
shake+off,1,V + AV,grimacing,0,grimacing,0,the,0,When,0,have,0
Israel,0,N,masks,0,masks,0,affairs,0,built,0,appeared,0
authority,0,N,weird,0,weird,0,of,0,in,0,in,0
and,0,CJ,animals,0,animals,0,the,0,1938,0,book,0
to,0,TO,exuberant,0,exuberant,0,Church,0,it,0,form,0
construct,2,V,abstract,0,abstract,0,of,0,was,0,But,0
their,0,DP,patterns,0,patterns,0,England,0,The,0,it,0
own,0,DT,When,0,When,0,he,0,Ridges,0,was,0
But,0,CJ,built,0,built,0,said,0,which,0,the,0
these,1,DT,in,0,in,0,They,0,is,0,spirit,1
themes,0,N,1938,0,1938,0,too,0,still,0,of,0
are,0,V,it,0,it,0,reacted,0,what,0,Henley,0
always,0,AV,was,0,was,0,with,0,they,0,with,0
interspersed,0,V,The,0,The,0,water,0,call,0,huge,0
with,1,PR,Ridges,0,Ridges,0,and,0,it,0,crowds,0
more,0,AV,which,0,which,0,a,0,locally,0,enjoying,0
fanciful,0,AJ,is,0,is,0,plant,0,a,0,amateur,0
ones,0,N,still,0,still,0,operator,0,slum,0,sport,0
grimacing,1,V,what,0,what,0,was,0,clearance,0,presented,0
masks,0,N,they,0,they,0,burned,0,project,0,with,0
weird,0,AJ,call,0,call,0,by,0,on,0,administrative,0
animals,0,N,it,0,it,0,a,0,the,0,finesse,0
exuberant,1,AJ,locally,0,locally,0,cloud,1,north,0,which,0
abstract,0,AJ,a,0,a,0,of,0,bank,0,Keller,0
patterns,0,N,slum,0,slum,0,acid,0,of,0,took,0
When,0,CJ,clearance,0,clearance,0,gas,0,the,0,as,0
built,0,V,project,0,project,0,Westerns,0,Tyne,0,the,0
in,1,PR,on,0,on,0,are,0,10,0,yardstick,1
1938,0,CR,the,0,the,0,no+longer,0,miles,0,for,0
it,0,PN,north,0,north,0,a,0,east,0,the,0
was,0,V,bank,0,bank,0,cheap,0,of,0,international,0
The,0,AT,of,0,of,0,option,0,Newcastle,0,circuit,0
Ridges,0,N,the,0,the,0,Sometimes,0,I,0,This,0
which,0,DT,Tyne,0,Tyne,0,he,0,knew,0,may,0
is,0,V,10,0,10,0,is,0,there,0,sound,0
still,0,AV,miles,0,miles,0,reminded,0,was,0,utopian,0
what,0,DT,east,0,east,0,of,0,one,0,but,0
they,0,PN,of,0,of,0,several,0,here,0,it,0
call,0,V,Newcastle,0,Newcastle,0,things,0,he,0,has,0
it,0,PN,I,0,I,0,The,0,continued,0,been,0
locally,0,AV,knew,0,knew,0,Iznik,0,meaning,0,borne+out,0
a,0,AT,there,0,there,0,pottery,0,Liberal,0,by,0
slum,0,N,was,0,was,0,from,0,Democrats,0,the,0
clearance,0,N,one,0,one,0,Turkey,0,The,0,experience,0
project,0,N,here,0,here,0,dating,0,results,0,of,0
on,0,PR,he,0,he,0,from,0,exceeded,0,existing,0
the,0,AT,continued,0,continued,0,the,0,our,0,telecottages,0
north,0,N,meaning,0,meaning,0,fifteenth,0,expectations,0,Modern,0
bank,0,N,Liberal,0,Liberal,0,and,0,said,0,audiences,0
of,0,PR,Democrats,0,Democrats,0,sixteenth,0,Mr,0,no+longer,0
the,0,AT,The,0,The,0,century,0,Goodson,0,accept,0
Tyne,0,N,results,0,results,0,explodes,1,However,0,plastic,0
10,0,CR,exceeded,0,exceeded,0,with,0,he,0,bushes,0
miles,0,N,our,0,our,0,colour,0,suggested,0,and,0
east,0,N,expectations,0,expectations,0,on,0,there,0,the,0
of,0,PR,said,0,said,0,more,0,was,0,southern,0
Newcastle,0,N,Mr,0,Mr,0,sophisticated,0,perhaps,0,Californian,0
I,0,PN,Goodson,0,Goodson,0,white,0,a,0,suburban,0
knew,0,V,However,0,However,0,grounds,0,need,0,sprawl,1
there,0,EX,he,0,he,0,Iznik,0,to,0,means,0
was,0,V,suggested,0,suggested,0,is,0,look,0,the,0
one,0,PN,there,0,there,0,now,0,into,0,production,0
here,0,AV,was,0,was,0,highly,0,the,0,companies,0
he,0,PN,perhaps,0,perhaps,0,sought,0,system,0,have,0
continued,0,V,a,0,a,0,after,0,more,0,to,0
meaning,0,V,need,0,need,0,by,0,closely,0,take,0
Liberal,0,AJ,to,0,to,0,Turkish,0,```,0,their,0
Democrats,0,N,look,0,look,0,yuppies,0,IT,0,horses,0
The,0,AT,into,0,into,0,and,0,SEEMS,1,and,0
results,0,N,the,0,the,0,prices,0,that,0,cows,0
exceeded,0,V,system,0,system,0,run,0,Roland,0,to,0
our,0,DP,more,0,more,0,from,0,Franklin,0,locations,0
expectations,0,N,closely,0,closely,0,"Â£2,000",0,the,0,far,0
said,0,V,IT,0,```,0,or,0,latest,0,away,0
Mr,0,N,SEEMS,1,IT,0,so,0,unbundler,0,in,0
Goodson,0,N,that,0,SEEMS,1,to,0,to,0,Arizona,0
However,0,AV,Roland,0,that,0,"Â£15,000",0,appear,0,or,0
he,0,PN,Franklin,0,Roland,0,But,0,in,0,Montana,0
suggested,0,V,the,0,Franklin,0,then,0,the,0,Now,0
there,0,EX,latest,0,the,0,do,0,UK,0,there,0
was,0,V,unbundler,0,latest,0,the,0,has,0,are,0
perhaps,0,AV,to,0,unbundler,1,French,0,made,0,maybe,0
a,0,AT,appear,0,to,0,Spanish,0,a,0,two,0
need,0,N,in,0,appear,1,or,0,fatal,1,Prints,0
to,0,TO,the,0,in,0,Italians,0,error,0,watercolours,0
look,1,V,UK,0,the,0,have,0,in,0,oil+paintings,0
into,1,PR,has,0,UK,0,a,0,the,0,furniture,0
the,0,AT,made,0,has,0,word,0,preparation,0,and,0
system,1,N,a,0,made,0,for,0,of,0,architectural,0
more,0,AV,fatal,1,a,0,it,0,his,0,effects,0
closely,0,AV,error,0,fatal,1,The,0,Â£697m,0,Tuesday,0
IT,0,PN,in,0,error,0,summer,0,break-up,1,1,0
SEEMS,0,V,the,0,in,0,sprawl,1,bid,0,Less,0
that,0,CJ,preparation,0,the,0,begins,0,for,0,happily,0
Roland,0,N,of,0,preparation,0,to,0,stationery,0,but,0
Franklin,0,N,his,0,of,0,be,0,and,0,for,0
the,0,AT,Â£697m,0,his,0,oppressive,0,packaging,0,the,0
latest,0,AJ,break-up,1,Â£697m,0,at,0,group,0,same,0
unbundler,0,N,bid,0,break-up,1,this,0,DRG,0,reason,0
to,0,TO,for,0,bid,0,stage,0,That,0,repossessed,0
appear,0,V,stationery,0,for,0,in,0,point,0,houses,0
in,0,PR,and,0,stationery,0,the,0,about,0,are,0
the,0,AT,packaging,0,and,0,year,0,the,0,often,0
UK,0,N,group,0,packaging,0,and,0,core,0,auctioned,0
has,0,V,DRG,0,group,0,trigger,1,business,0,Mr,0
made,1,V,That,0,DRG,0,fingers,0,is,0,Duncan,0
a,0,AT,point,0,That,0,are,0,very,0,Nichol,0
fatal,1,AJ,about,0,point,0,itching,1,unfair,0,wants,0
error,0,N,the,0,about,0,to,0,he,0,to,0
in,1,PR,core,1,the,0,snip+back,0,says,0,separate,0
the,0,AT,business,0,core,0,overgrown,0,To,0,the,0
preparation,0,N,is,0,business,0,mallows,0,add,0,emergency,0
of,0,PR,very,0,is,0,clear+out,0,the,0,from,0
his,0,DP,unfair,0,very,0,the,0,part-time,0,the,0
£697m,0,N,he,0,unfair,1,mildewing,0,education,0,non-emergency,0
break-up,0,N,says,0,he,0,foliage,0,and,0,work,0
bid,0,N,To,0,says,0,of,0,training,0,Our,0
for,0,PR,add,0,To,0,golden,0,statistics,0,latest,0
stationery,0,N,the,0,add,0,rod,0,to,0,Foreign,0
and,0,CJ,part-time,0,the,0,and,0,those,0,Secretary,0
packaging,0,N,education,0,part-time,0,reduce,0,figures,0,has,0
group,0,N,and,0,education,0,the,0,does,0,yet,0
DRG,0,N,training,0,and,0,overpowering,0,not,0,to,0
That,1,DT,statistics,0,training,0,bulk,0,improve,0,publicly,0
point,1,N,to,0,statistics,0,of,0,our,0,pick+up,0
about,1,PR,those,0,to,0,bullyboy,1,relative,0,the,0
the,0,AT,figures,0,those,0,ground,0,position,0,file,1
core,0,N,does,0,figures,0,cover,0,For,0,marked,0
business,0,N,not,0,does,0,Privacy,0,many,0,Hong,0
is,0,V,improve,0,not,0,is,0,years,0,Kong,0
very,0,AV,our,0,improve,0,an,0,Thomson,0,They,0
unfair,0,AJ,relative,0,our,0,important,0,lived,0,may,0
he,0,PN,position,0,relative,0,consideration,0,in,0,rightly,0
says,0,V,For,0,position,0,I,0,New,0,feel,0
To,0,TO,many,0,For,0,have,0,York,0,that,0
add,1,V,years,0,many,0,no,0,in,0,it,0
the,0,AT,Thomson,0,years,0,doubt,0,his,0,is,0
part-time,0,AJ,lived,0,Thomson,0,that,0,apartment,0,all,0
education,0,N,in,0,lived,0,others,0,at,0,really,0
and,0,CJ,New,0,in,0,will,0,the,0,rather,0
training,0,N,York,0,New,0,be,0,Chelsea,0,appalling,0
statistics,0,N,in,0,York,0,added,0,Hotel,0,Parliament,0
to,1,PR,his,0,in,0,If,0,It,0,should,0
those,1,DT,apartment,0,his,0,there,0,does,0,give,0
figures,0,N,at,0,apartment,0,is,0,not,0,fresh,0
does,0,V,the,0,at,0,a,0,imply,0,thought,0
not,0,XX,Chelsea,0,the,0,failure,0,political,0,to,0
improve,0,V,Hotel,0,Chelsea,0,of,0,supremacy,0,enacting,0
our,0,DP,It,0,Hotel,0,imagination,1,and,0,a,0
relative,0,AJ,does,0,It,0,to,0,does,0,provision,0
position,1,N,not,0,does,0,use,0,not,0,placing,0
For,0,PR,imply,0,not,0,the,0,suggest,0,an,0
many,0,DT,political,0,imply,0,royal,0,that,0,obligation,0
years,0,N,supremacy,0,political,0,visit,0,the,0,upon,0
Thomson,0,N,and,0,supremacy,1,creatively,0,Pope,0,a,0
lived,0,V,does,0,and,0,it,0,should,0,council,0
in,0,PR,not,0,does,0,will,0,administer,0,tenant,0
New,0,N,suggest,0,not,0,also,0,the,0,to,0
York,0,N,that,0,suggest,0,be,0,affairs,0,give,0
in,0,PR,the,0,that,0,a,0,of,0,notice,0
his,0,DP,Pope,0,the,0,failure,0,the,0,to,0
apartment,0,N,should,0,Pope,0,of,0,Church,0,the,0
at,0,PR,administer,0,should,0,nerve,1,of,0,council,0
the,0,AT,the,0,administer,0,The,0,England,0,before,0
Chelsea,0,N,affairs,0,the,0,only,0,he,0,being,0
Hotel,0,N,of,0,affairs,0,two,0,said,0,permitted,0
It,0,PN,the,0,of,0,Hong,0,They,0,to,0
does,0,V,Church,0,the,0,Kong,0,too,0,commence,0
not,0,XX,of,0,Church,0,legislators,0,reacted,0,proceedings,0
imply,0,V,England,0,of,0,who,0,with,0,By,0
political,0,AJ,he,0,England,0,consistently,0,water,0,Robert,0
supremacy,0,N,said,0,he,0,dare,0,and,0,Armstrong,0
and,0,CJ,They,0,said,0,to,0,a,0,in,0
does,0,V,too,0,They,0,speak+out,1,plant,0,Dublin,0
not,0,XX,reacted,0,too,0,Mr,0,operator,0,Leinster,0
suggest,1,V,with,0,reacted,0,Martin,0,was,0,have,0
that,0,CJ,water,0,with,0,Lee,0,burned,0,named,0
the,0,AT,and,0,water,0,and,0,by,0,a,0
Pope,0,N,a,0,and,0,Mr,0,a,0,team,0
should,0,V,plant,0,a,0,Szeto,0,cloud,0,that,0
administer,0,V,operator,0,plant,0,Wah,0,of,0,looks,0
the,0,AT,was,0,operator,0,have,0,acid,0,strong,0
affairs,0,N,burned,0,was,0,been,0,gas,0,on,0
of,0,PR,by,0,burned,1,threatened,0,Westerns,0,paper,1
the,0,AT,a,0,by,0,with,0,are,0,including,0
Church,0,N,cloud,1,a,0,expulsion,0,no+longer,0,eight,0
of,0,PR,of,0,cloud,0,from,0,a,0,internationals,0
England,0,N,acid,0,of,0,the,0,cheap,1,yet,0
he,0,PN,gas,0,acid,1,committee,0,option,0,they,0
said,0,V,Westerns,0,gas,0,now,0,Sometimes,0,recently,0
They,0,PN,are,0,Westerns,0,drafting,0,he,0,lost,0
too,0,AV,no+longer,0,are,0,China,0,is,0,to,0
reacted,0,V,a,0,no+longer,0,post-1997,0,reminded,0,both,0
with,0,PR,cheap,0,a,0,Basic,0,of,0,Munster,0
water,0,N,option,0,cheap,0,Law,0,several,0,and,0
and,0,CJ,Sometimes,0,option,0,Leinster,0,things,0,Ulster,0
a,0,AT,he,0,Sometimes,0,face,0,The,0,in,0
plant,1,N,is,0,he,0,an,0,Iznik,0,the,0
operator,0,N,reminded,0,is,0,uphill,1,pottery,0,Inter-Provincial,0
was,0,V,of,0,reminded,0,task,0,from,0,Championship,0
burned,0,V,several,0,of,0,Most,0,Turkey,0,No,0
by,0,PR,things,0,several,0,of,0,dating,0,supporter,0
a,0,AT,The,0,things,0,them,0,from,0,of,0
cloud,1,N,Iznik,0,The,0,are,0,the,0,the,0
of,0,PR,pottery,0,Iznik,0,probably,0,fifteenth,0,Latics,0
acid,0,N,from,0,pottery,0,muttering,0,and,0,dared,0
gas,0,N,Turkey,0,from,0,I,0,sixteenth,0,dream,0
Westerns,0,N,dating,0,Turkey,0,'m,0,century,0,it,0
are,0,V,from,0,dating,0,too,0,explodes,1,but,0
no+longer,0,AV,the,0,from,0,busy,0,with,0,suddenly,0
a,0,AT,fifteenth,0,the,0,to,0,colour,0,the,0
cheap,0,AJ,and,0,fifteenth,0,get,0,on,0,improbable,0
option,0,N,sixteenth,0,and,0,involved,0,more,0,was,0
Sometimes,0,AV,century,0,sixteenth,0,in,0,sophisticated,0,a,0
he,0,PN,explodes,1,century,0,this,0,white,0,throbbing,1
is,0,V,with,0,explodes,1,sort,0,grounds,0,joyous,0
reminded,0,V,colour,0,with,0,of,0,Iznik,0,reality,0
of,0,PR,on,0,colour,0,thing,0,is,0,Quinn,0
several,0,DT,more,0,on,0,OVERNIGHT,1,now,0,held,0
things,1,N,sophisticated,0,more,0,FILE,0,highly,0,his,0
The,0,AT,white,0,sophisticated,0,A,0,sought,0,head,0
Iznik,0,N,grounds,0,white,0,mile,0,after,0,in,0
pottery,0,N,Iznik,0,grounds,0,above,0,by,0,disbelief,0
from,0,PR,is,0,Iznik,0,the,0,Turkish,0,But,0
Turkey,0,N,now,0,is,0,shepherd,0,yuppies,0,he,0
dating,0,N,highly,0,now,0,hut,0,and,0,also,0
from,1,PR,sought,0,highly,0,the,0,prices,0,said,0
the,0,AT,after,0,sought,0,hillsides,0,run,0,Let's,0
fifteenth,0,OR,by,0,after,0,ceased,0,from,0,not,0
and,0,CJ,Turkish,0,by,0,their,0,"Â£2,000",0,take+away+from,0
sixteenth,0,OR,yuppies,0,Turkish,0,upward,0,or,0,any,0
century,0,N,and,0,yuppies,0,rolling,0,so,0,credit,0
explodes,2,V,prices,0,and,0,and,0,to,0,Oldham,0
with,1,PR,run,0,prices,0,curved,0,"Â£15,000",0,However,0
colour,0,N,from,0,run,0,together,0,But,0,the,0
on,0,PR,"Â£2,000",0,from,0,to,0,then,0,City,0
more,0,AV,or,0,"Â£2,000",0,form,0,do,0,had,0
sophisticated,1,AJ,so,0,or,0,a,0,the,0,been,0
white,0,AJ,to,0,so,0,dead-end,1,French,0,expecting,0
grounds,1,N,"Â£15,000",0,to,0,valley,0,Spanish,0,bad,0
Iznik,0,N,But,0,"Â£15,000",0,of,0,or,0,figures,0
is,0,V,then,0,But,0,broad-breasted,0,Italians,0,and,0
now,0,AV,do,0,then,0,slopes,0,have,0,the,0
highly,0,AV,the,0,do,0,five,0,a,0,shares,0
sought,0,V,French,0,the,0,miles,0,word,0,rose,0
after,1,PR,Spanish,0,French,0,from,0,for,0,15p,0
