word,DELMET,word_5,label_5,word_22,label_22,word_10,label_10,word_10,label_10,word_22,label_22,word_21,label_21,word_5,label_5,word_1,label_1
THE,0,had,0.0,bid,0.0,he,0.0,he,0,bid,0,with,0,had,0,he,0
small,0,made,0.0,was,0.0,had,0.0,had,0,was,0,anticipation,1,made,0,had,0
Devon,0,a,0.0,for,0.0,made,0.0,made,0,for,0,for,0,a,0,made,0
town,0,higher,0.0,"Â£190,000",0.0,a,0.0,a,0,"Â£190,000",0,Friday,0,higher,0,a,0
of,0,prior,0.0,although,0.0,higher,0.0,higher,0,although,0,20,0,prior,0,higher,0
South,0,offer,0.0,he,0.0,prior,0.0,prior,0,he,0,October,0,offer,0,prior,0
Molton,0,which,0.0,had,0.0,offer,0.0,offer,0,had,0,His,0,which,0,offer,0
Julie,0,had,0.0,made,0.0,which,0.0,which,0,made,0,successful,0,had,0,which,0
Widlake,0,been,0.0,a,0.0,had,0.0,had,0,a,0,bid,0,been,0,had,0
is,0,turned+down,0.0,higher,0.0,been,0.0,been,0,higher,0,was,0,turned+down,0,been,0
waiting,0,In,0.0,prior,0.0,turned+down,0.0,turned+down,0,prior,0,for,0,In,0,turned+down,0
with,1,Britain,0.0,offer,0.0,In,0.0,In,0,offer,0,"Â£190,000",0,Britain,0,In,0
anticipation,0,with,0.0,which,0.0,Britain,0.0,Britain,0,which,0,although,0,with,0,Britain,0
for,0,the,0.0,had,0.0,with,0.0,with,0,had,0,he,0,the,0,with,0
Friday,0,main,0.0,been,0.0,the,0.0,the,0,been,0,had,0,main,0,the,0
20,0,exception,0.0,turned+down,0.0,main,0.0,main,0,turned+down,0,made,0,exception,0,main,0
October,0,of,0.0,In,0.0,exception,0.0,exception,0,In,0,a,0,of,0,exception,0
His,0,Blackpool,0.0,Britain,0.0,of,0.0,of,0,Britain,0,higher,0,Blackpool,0,of,0
successful,0,not,0.0,with,0.0,Blackpool,0.0,Blackpool,0,with,0,prior,0,not,0,Blackpool,0
bid,0,forgetting,0.0,the,0.0,not,0.0,not,0,the,0,offer,0,forgetting,0,not,0
was,0,the,0.0,main,0.0,forgetting,0.0,forgetting,0,main,0,which,0,the,0,forgetting,0
for,0,single-deckers,0.0,exception,0.0,the,0.0,the,0,exception,0,had,0,single-deckers,0,the,0
"£190,000",0,of,0.0,of,0.0,single-deckers,0.0,single-deckers,0,of,0,been,0,of,0,single-deckers,0
although,0,the,0.0,Blackpool,0.0,of,0.0,of,0,Blackpool,0,turned,0,the,0,of,0
he,0,Isle,0.0,not,0.0,the,0.0,the,0,not,0,down,0,Isle,0,the,0
had,0,of,0.0,forgetting,0.0,Isle,0.0,Isle,0,forgetting,0,In,0,of,0,Isle,0
made,1,Man,0.0,the,0.0,of,0.0,of,0,the,0,Britain,0,Man,0,of,0
a,0,and,0.0,single-deckers,0.0,Man,0.0,Man,0,single-deckers,0,with,0,and,0,Man,0
higher,1,Llandudno,0.0,of,0.0,and,0.0,and,0,of,0,the,0,Llandudno,0,and,0
prior,0,trams,0.0,the,0.0,Llandudno,0.0,Llandudno,0,the,0,main,0,trams,0,Llandudno,0
offer,0,had,0.0,Isle,0.0,trams,0.0,trams,0,Isle,0,exception,0,had,0,trams,0
which,0,been,0.0,of,0.0,had,0.0,had,0,of,0,of,0,been,0,had,0
had,0,largely,0.0,Man,0.0,been,0.0,been,0,Man,0,Blackpool,0,largely,0,been,0
been,0,relegated,0.0,and,0.0,largely,0.0,largely,0,and,0,not,0,relegated,0,largely,0
turned+down,0,to,0.0,Llandudno,0.0,relegated,1.0,relegated,1,Llandudno,0,forgetting,0,to,0,relegated,1
In,0,the,0.0,trams,0.0,to,0.0,to,0,trams,0,the,0,the,0,to,0
Britain,0,history,0.0,had,0.0,the,0.0,the,0,had,0,single-deckers,0,history,0,the,0
with,1,books,0.0,been,0.0,history,0.0,history,0,been,0,of,0,books,0,history,0
the,0,The,0.0,largely,0.0,books,0.0,books,0,largely,0,the,0,The,0,books,0
main,0,Slingos,0.0,relegated,1.0,The,0.0,The,0,relegated,1,Isle,0,Slingos,0,The,0
exception,0,have,0.0,to,0.0,Slingos,0.0,Slingos,0,to,0,of,0,have,0,Slingos,0
of,0,their,0.0,the,0.0,have,0.0,have,0,the,0,Man,0,their,0,have,0
Blackpool,0,own,0.0,history,0.0,their,0.0,their,0,history,0,and,0,own,0,their,0
not,0,vegetable,0.0,books,0.0,own,0.0,own,0,books,0,Llandudno,0,vegetable,0,own,0
forgetting,0,garden,0.0,The,0.0,vegetable,0.0,vegetable,0,The,0,trams,0,garden,0,vegetable,0
the,0,chickens,0.0,Slingos,0.0,garden,0.0,garden,0,Slingos,0,had,0,chickens,0,garden,0
single-deckers,0,ducks,0.0,have,0.0,chickens,0.0,chickens,0,have,0,been,0,ducks,0,chickens,0
of,0,sheep,0.0,their,0.0,ducks,0.0,ducks,0,their,0,largely,0,sheep,0,ducks,0
the,0,and,0.0,own,0.0,sheep,0.0,sheep,0,own,0,relegated,1,and,0,sheep,0
Isle,0,cows,0.0,vegetable,0.0,and,0.0,and,0,vegetable,0,to,0,cows,0,and,0
of,0,Scott,0.0,garden,0.0,cows,0.0,cows,0,garden,0,the,0,Scott,0,cows,0
Man,0,was,0.0,chickens,0.0,Scott,0.0,Scott,0,chickens,0,history,0,was,0,Scott,0
and,0,so,0.0,ducks,0.0,was,0.0,was,0,ducks,0,books,0,so,0,was,0
Llandudno,0,pleased,0.0,sheep,0.0,so,0.0,so,0,sheep,0,The,0,pleased,0,so,0
trams,0,with,0.0,and,0.0,pleased,0.0,pleased,0,and,0,Slingos,0,with,0,pleased,0
had,0,the,0.0,cows,0.0,with,0.0,with,0,cows,0,have,0,the,0,with,0
been,0,style,0.0,Scott,0.0,the,0.0,the,0,Scott,0,their,0,style,0,the,0
largely,0,he,0.0,was,0.0,style,0.0,style,0,was,0,own,0,he,0,style,0
relegated,0,had,0.0,so,0.0,he,0.0,he,0,so,0,vegetable,0,had,0,he,0
to,1,evolved,0.0,pleased,0.0,had,0.0,had,0,pleased,0,garden,0,evolved,0,had,0
the,0,at,0.0,with,0.0,evolved,0.0,evolved,0,with,0,chickens,0,at,0,evolved,0
history,0,Battersea,0.0,the,0.0,at,0.0,at,0,the,0,ducks,0,Battersea,0,at,0
books,0,a,0.0,style,0.0,Battersea,0.0,Battersea,0,style,0,sheep,0,a,0,Battersea,0
The,0,treatment,1.0,he,0.0,a,0.0,a,0,he,0,and,0,treatment,1,a,0
Slingos,0,that,0.0,had,0.0,treatment,0.0,treatment,0,had,0,cows,0,that,0,treatment,0
have,0,humanised,1.0,evolved,1.0,that,0.0,that,0,evolved,1,Scott,0,humanised,1,that,0
their,0,industrial,0.0,at,0.0,humanised,1.0,humanised,1,at,0,was,0,industrial,0,humanised,1
own,0,forms,0.0,Battersea,0.0,industrial,0.0,industrial,0,Battersea,0,so,0,forms,0,industrial,0
vegetable,0,without,0.0,a,0.0,forms,0.0,forms,0,a,0,pleased,0,without,0,forms,0
garden,0,denying,0.0,treatment,0.0,without,0.0,without,0,treatment,0,with,0,denying,0,without,0
chickens,0,their,0.0,that,0.0,denying,0.0,denying,0,that,0,the,0,their,0,denying,0
ducks,0,function,0.0,humanised,1.0,their,0.0,their,0,humanised,1,style,0,function,0,their,0
sheep,0,that,0.0,industrial,0.0,function,0.0,function,0,industrial,0,he,0,that,0,function,0
and,0,he,0.0,forms,0.0,that,0.0,that,0,forms,0,had,0,he,0,that,0
cows,0,also,0.0,without,0.0,he,0.0,he,0,without,0,evolved,0,also,0,he,0
Scott,0,used,0.0,denying,0.0,also,0.0,also,0,denying,0,at,0,used,0,also,0
was,0,it,0.0,their,0.0,used,0.0,used,0,their,0,Battersea,0,it,0,used,0
so,0,on,0.0,function,0.0,it,0.0,it,0,function,0,a,0,on,0,it,0
pleased,0,the,0.0,that,0.0,on,0.0,on,0,that,0,treatment,0,the,0,on,0
with,1,Guinness,0.0,he,0.0,the,0.0,the,0,he,0,that,0,Guinness,0,the,0
the,0,Factory,0.0,also,0.0,Guinness,0.0,Guinness,0,also,0,humanised,1,Factory,0,Guinness,0
style,0,at,0.0,used,0.0,Factory,0.0,Factory,0,used,0,industrial,0,at,0,Factory,0
he,0,Park,0.0,it,0.0,at,0.0,at,0,it,0,forms,0,Park,0,at,0
had,0,Royal,0.0,on,0.0,Park,0.0,Park,0,on,0,without,0,Royal,0,Park,0
evolved,1,west,0.0,the,0.0,Royal,0.0,Royal,0,the,0,denying,0,west,0,Royal,0
at,0,London,0.0,Guinness,0.0,west,0.0,west,0,Guinness,0,their,0,London,0,west,0
Battersea,0,What,0.0,Factory,0.0,London,0.0,London,0,Factory,0,function,0,What,0,London,0
a,0,should,0.0,at,0.0,What,0.0,What,0,at,0,that,0,should,0,What,0
treatment,1,have,0.0,Park,0.0,should,0.0,should,0,Park,0,he,0,have,0,should,0
that,0,been,0.0,Royal,0.0,have,0.0,have,0,Royal,0,also,0,been,0,have,0
humanised,1,a,0.0,west,0.0,been,0.0,been,0,west,0,used,0,a,0,been,0
industrial,0,routine,0.0,London,0.0,a,0.0,a,0,London,0,it,0,routine,0,a,0
forms,0,exercise,0.0,What,0.0,routine,0.0,routine,0,What,0,on,0,exercise,0,routine,0
without,1,in,0.0,should,0.0,exercise,0.0,exercise,0,should,0,the,0,in,0,exercise,0
denying,0,extending,0.0,have,0.0,in,0.0,in,0,have,0,Guinness,0,extending,0,in,0
their,0,the,0.0,been,0.0,extending,0.0,extending,0,been,0,Factory,0,the,0,extending,0
function,0,Government,0.0,a,0.0,the,0.0,the,0,a,0,at,0,Government,0,the,0
that,0,borrowing+power,0.0,routine,0.0,Government,0.0,Government,0,routine,0,Park,0,borrowing+power,0,Government,0
he,0,to,0.0,exercise,0.0,borrowing+power,0.0,borrowing+power,0,exercise,0,Royal,0,to,0,borrowing+power,0
also,0,$3,0.0,in,0.0,to,0.0,to,0,in,0,west,0,$3,0,to,0
used,0,thousand,0.0,extending,0.0,$3,0.0,$3,0,extending,0,London,0,thousand,0,$3,0
it,0,billion,0.0,the,0.0,thousand,0.0,thousand,0,the,0,What,0,billion,0,thousand,0
on,0,became,0.0,Government,0.0,billion,0.0,billion,0,Government,0,should,0,became,0,billion,0
the,0,bogged+down,0.0,borrowing+power,0.0,became,0.0,became,0,borrowing+power,0,have,0,bogged+down,0,became,0
Guinness,0,in,0.0,to,0.0,bogged+down,1.0,bogged+down,1,to,0,been,0,in,0,bogged+down,1
Factory,0,wrangling,0.0,$3,0.0,in,0.0,in,0,$3,0,a,0,wrangling,0,in,0
at,0,over,0.0,thousand,0.0,wrangling,0.0,wrangling,0,thousand,0,routine,0,over,0,wrangling,0
Park,0,legislative,0.0,billion,0.0,over,0.0,over,0,billion,0,exercise,0,legislative,0,over,0
Royal,0,initiatives,0.0,became,0.0,legislative,0.0,legislative,0,became,0,in,0,initiatives,0,legislative,0
west,0,lawmakers,0.0,bogged+down,1.0,initiatives,0.0,initiatives,0,bogged+down,1,extending,0,lawmakers,0,initiatives,0
London,0,wanted,0.0,in,0.0,lawmakers,0.0,lawmakers,0,in,0,the,0,wanted,0,lawmakers,0
What,0,to,0.0,wrangling,0.0,wanted,0.0,wanted,0,wrangling,0,Government,0,to,0,wanted,0
should,0,attach,0.0,over,0.0,to,0.0,to,0,over,0,borrowing,0,attach,0,to,0
have,0,to,0.0,legislative,0.0,attach,0.0,attach,0,legislative,0,power,0,to,0,attach,0
been,0,the,0.0,initiatives,0.0,to,0.0,to,0,initiatives,0,to,0,the,0,to,0
a,0,bill,0.0,lawmakers,0.0,the,0.0,the,0,lawmakers,0,$3,0,bill,0,the,0
routine,0,What,0.0,wanted,0.0,bill,0.0,bill,0,wanted,0,thousand,0,What,0,bill,0
exercise,1,has,0.0,to,0.0,What,0.0,What,0,to,0,billion,0,has,0,What,0
in,1,gone,0.0,attach,0.0,has,0.0,has,0,attach,0,became,0,gone,0,has,0
extending,1,wrong,0.0,to,0.0,gone,0.0,gone,0,to,0,bogged,0,wrong,0,gone,0
the,0,Tiphook,0.0,the,0.0,wrong,0.0,wrong,0,the,0,down,1,Tiphook,0,wrong,0
Government,0,confident,0.0,bill,0.0,Tiphook,0.0,Tiphook,0,bill,0,in,0,confident,0,Tiphook,0
borrowing+power,0,The,0.0,What,0.0,confident,0.0,confident,0,What,0,wrangling,0,The,0,confident,0
to,1,structure,0.0,has,0.0,The,0.0,The,0,has,0,over,0,structure,0,The,0
$3.1,0,of,0.0,gone,0.0,structure,0.0,structure,0,gone,0,legislative,0,of,0,structure,0
thousand,0,the,0.0,wrong,0.0,of,0.0,of,0,wrong,0,initiatives,0,the,0,of,0
billion,0,developing,0.0,Tiphook,0.0,the,0.0,the,0,Tiphook,0,lawmakers,0,developing,0,the,0
became,0,national,0.0,confident,0.0,developing,0.0,developing,0,confident,0,wanted,0,national,0,developing,0
bogged+down,1,authority,0.0,The,0.0,national,0.0,national,0,The,0,to,0,authority,0,national,0
in,1,has,0.0,structure,0.0,authority,0.0,authority,0,structure,0,attach,0,has,0,authority,0
wrangling,0,been,0.0,of,0.0,has,0.0,has,0,of,0,to,0,been,0,has,0
over,1,both,0.0,the,0.0,been,0.0,been,0,the,0,the,0,both,0,been,0
legislative,0,diffuse,1.0,developing,0.0,both,0.0,both,0,developing,0,bill,0,diffuse,1,both,0
initiatives,0,enough,0.0,national,0.0,diffuse,0.0,diffuse,0,national,0,What,0,enough,0,diffuse,1
lawmakers,0,to,0.0,authority,0.0,enough,0.0,enough,0,authority,0,has,0,to,0,enough,0
wanted,0,prevent,0.0,has,0.0,to,0.0,to,0,has,0,gone,0,prevent,0,to,0
to,0,it,0.0,been,0.0,prevent,0.0,prevent,0,been,0,wrong,0,it,0,prevent,0
attach,1,from,0.0,both,0.0,it,0.0,it,0,both,0,Tiphook,0,from,0,it,0
to,1,being,0.0,diffuse,1.0,from,0.0,from,0,diffuse,1,confident,0,being,0,from,0
the,0,destroyed,0.0,enough,0.0,being,0.0,being,0,enough,0,The,0,destroyed,0,being,0
bill,0,by,0.0,to,0.0,destroyed,0.0,destroyed,0,to,0,structure,0,by,0,destroyed,0
What,0,any,0.0,prevent,0.0,by,0.0,by,0,prevent,0,of,0,any,0,by,0
has,0,one,0.0,it,0.0,any,0.0,any,0,it,0,the,0,one,0,any,0
gone,1,single,0.0,from,0.0,one,0.0,one,0,from,0,developing,0,single,0,one,0
wrong,0,sweep,0.0,being,0.0,single,0.0,single,0,being,0,national,0,sweep,0,single,0
Tiphook,0,of,0.0,destroyed,0.0,sweep,1.0,sweep,1,destroyed,0,authority,0,of,0,sweep,0
confident,1,arrests,0.0,by,0.0,of,0.0,of,0,by,0,has,0,arrests,0,of,0
The,0,there,0.0,any,0.0,arrests,0.0,arrests,0,any,0,been,0,there,0,arrests,0
structure,2,have,0.0,one,0.0,there,0.0,there,0,one,0,both,0,have,0,there,0
of,1,been,0.0,single,0.0,have,0.0,have,0,single,0,diffuse,1,been,0,have,0
the,0,more+than,0.0,sweep,0.0,been,0.0,been,0,sweep,0,enough,0,more+than,0,been,0
developing,0,50,0.0,of,0.0,more+than,0.0,more+than,0,of,0,to,0,50,0,more+than,0
national,0,arrests,0.0,arrests,0.0,50,0.0,50,0,arrests,0,prevent,0,arrests,0,50,0
authority,0,since,0.0,there,0.0,arrests,0.0,arrests,0,there,0,it,0,since,0,arrests,0
has,0,the,0.0,have,0.0,since,0.0,since,0,have,0,from,0,the,0,since,0
been,0,Intifada,0.0,been,0.0,the,0.0,the,0,been,0,being,0,Intifada,0,the,0
both,0,outbreak,0.0,more+than,0.0,Intifada,0.0,Intifada,0,more+than,0,destroyed,0,outbreak,0,Intifada,0
diffuse,1,and,0.0,50,0.0,outbreak,0.0,outbreak,0,50,0,by,0,and,0,outbreak,0
enough,0,coherent,0.0,arrests,0.0,and,0.0,and,0,arrests,0,any,0,coherent,0,and,0
to,0,enough,0.0,since,0.0,coherent,0.0,coherent,0,since,0,one,0,enough,0,coherent,0
prevent,0,to,0.0,the,0.0,enough,0.0,enough,0,the,0,single,0,to,0,enough,0
it,0,allow,0.0,Intifada,0.0,to,0.0,to,0,Intifada,0,sweep,1,allow,0,to,0
from,1,for,0.0,outbreak,0.0,allow,0.0,allow,0,outbreak,0,of,0,for,0,allow,0
being,0,the,0.0,and,0.0,for,0.0,for,0,and,0,arrests,0,the,0,for,0
destroyed,0,existence,0.0,coherent,0.0,the,0.0,the,0,coherent,0,there,0,existence,0,the,0
by,0,of,0.0,enough,0.0,existence,0.0,existence,0,enough,0,have,0,of,0,existence,0
any,0,a,0.0,to,0.0,of,0.0,of,0,to,0,been,0,a,0,of,0
one,0,unified,0.0,allow,0.0,a,0.0,a,0,allow,0,more,0,unified,0,a,0
single,0,resistance,0.0,for,0.0,unified,0.0,unified,0,for,0,than,0,resistance,0,unified,0
sweep,1,strategy,0.0,the,0.0,resistance,0.0,resistance,0,the,0,50,0,strategy,0,resistance,0
of,1,Through,0.0,existence,0.0,strategy,0.0,strategy,0,existence,0,arrests,0,Through,0,strategy,0
arrests,0,it,0.0,of,0.0,Through,0.0,Through,0,of,0,since,0,it,0,Through,0
there,0,Palestinians,0.0,a,0.0,it,0.0,it,0,a,0,the,0,Palestinians,0,it,0
have,0,are,0.0,unified,0.0,Palestinians,0.0,Palestinians,0,unified,0,Intifada,0,are,0,Palestinians,0
been,0,struggling,0.0,resistance,0.0,are,0.0,are,0,resistance,0,outbreak,0,struggling,0,are,0
more+than,0,on,0.0,strategy,0.0,struggling,0.0,struggling,0,strategy,0,and,0,on,0,struggling,0
50,0,a,0.0,Through,0.0,on,0.0,on,0,Through,0,coherent,0,a,0,on,0
arrests,0,daily,0.0,it,0.0,a,0.0,a,0,it,0,enough,0,daily,0,a,0
since,0,basis,0.0,Palestinians,0.0,daily,0.0,daily,0,Palestinians,0,to,0,basis,0,daily,0
the,0,to,0.0,are,0.0,basis,0.0,basis,0,are,0,allow,0,to,0,basis,0
Intifada,0,shake+off,0.0,struggling,0.0,to,0.0,to,0,struggling,0,for,0,shake+off,0,to,0
outbreak,0,Israel,0.0,on,0.0,shake+off,1.0,shake+off,1,on,0,the,0,Israel,0,shake+off,1
and,0,authority,0.0,a,0.0,Israel,0.0,Israel,0,a,0,existence,0,authority,0,Israel,0
coherent,0,and,0.0,daily,0.0,authority,0.0,authority,0,daily,0,of,0,and,0,authority,0
enough,0,to,0.0,basis,0.0,and,0.0,and,0,basis,0,a,0,to,0,and,0
to,0,construct,0.0,to,0.0,to,0.0,to,0,to,0,unified,0,construct,0,to,0
allow,1,their,0.0,shake+off,1.0,construct,0.0,construct,0,shake+off,1,resistance,0,their,0,construct,0
for,1,own,0.0,Israel,0.0,their,0.0,their,0,Israel,0,strategy,0,own,0,their,0
the,0,But,0.0,authority,0.0,own,0.0,own,0,authority,0,Through,0,But,0,own,0
existence,0,these,0.0,and,0.0,But,0.0,But,0,and,0,it,0,these,0,But,0
of,1,themes,0.0,to,0.0,these,0.0,these,0,to,0,Palestinians,0,themes,0,these,0
a,0,are,0.0,construct,0.0,themes,0.0,themes,0,construct,0,are,0,are,0,themes,0
unified,0,always,0.0,their,0.0,are,0.0,are,0,their,0,struggling,0,always,0,are,0
resistance,1,interspersed,0.0,own,0.0,always,0.0,always,0,own,0,on,0,interspersed,0,always,0
strategy,0,with,0.0,But,0.0,interspersed,0.0,interspersed,0,But,0,a,0,with,0,interspersed,0
Through,1,more,0.0,these,0.0,with,0.0,with,0,these,0,daily,0,more,0,with,0
it,0,fanciful,1.0,themes,0.0,more,0.0,more,0,themes,0,basis,0,fanciful,1,more,0
Palestinians,0,ones,0.0,are,0.0,fanciful,0.0,fanciful,0,are,0,to,0,ones,0,fanciful,0
are,0,grimacing,0.0,always,0.0,ones,0.0,ones,0,always,0,shake,0,grimacing,0,ones,0
struggling,1,masks,0.0,interspersed,0.0,grimacing,0.0,grimacing,0,interspersed,0,off,1,masks,0,grimacing,0
on,1,weird,0.0,with,0.0,masks,0.0,masks,0,with,0,Israel,0,weird,0,masks,0
a,0,animals,0.0,more,0.0,weird,0.0,weird,0,more,0,authority,0,animals,0,weird,0
daily,0,exuberant,0.0,fanciful,1.0,animals,0.0,animals,0,fanciful,1,and,0,exuberant,0,animals,0
basis,0,abstract,0.0,ones,0.0,exuberant,0.0,exuberant,0,ones,0,to,0,abstract,0,exuberant,0
to,0,patterns,0.0,grimacing,1.0,abstract,0.0,abstract,0,grimacing,1,construct,0,patterns,0,abstract,0
shake+off,1,When,0.0,masks,0.0,patterns,0.0,patterns,0,masks,0,their,0,When,0,patterns,0
Israel,0,built,0.0,weird,0.0,When,0.0,When,0,weird,0,own,0,built,0,When,0
authority,0,in,0.0,animals,0.0,built,0.0,built,0,animals,0,But,0,in,0,built,0
and,0,1938,0.0,exuberant,1.0,in,0.0,in,0,exuberant,1,these,0,1938,0,in,0
to,0,it,0.0,abstract,0.0,1938,0.0,1938,0,abstract,0,themes,0,it,0,1938,0
construct,2,was,0.0,patterns,0.0,it,0.0,it,0,patterns,0,are,0,was,0,it,0
their,0,The,0.0,When,0.0,was,0.0,was,0,When,0,always,0,The,0,was,0
own,0,Ridges,0.0,built,0.0,The,0.0,The,0,built,0,interspersed,0,Ridges,0,The,0
But,0,which,0.0,in,0.0,Ridges,0.0,Ridges,0,in,0,with,0,which,0,Ridges,0
these,1,is,0.0,1938,0.0,which,0.0,which,0,1938,0,more,0,is,0,which,0
themes,0,still,0.0,it,0.0,is,0.0,is,0,it,0,fanciful,1,still,0,is,0
are,0,what,0.0,was,0.0,still,0.0,still,0,was,0,ones,0,what,0,still,0
always,0,they,0.0,The,0.0,what,0.0,what,0,The,0,grimacing,0,they,0,what,0
interspersed,0,call,0.0,Ridges,0.0,they,0.0,they,0,Ridges,0,masks,0,call,0,they,0
with,1,it,0.0,which,0.0,call,0.0,call,0,which,0,weird,0,it,0,call,0
more,0,locally,0.0,is,0.0,it,0.0,it,0,is,0,animals,0,locally,0,it,0
fanciful,0,a,0.0,still,0.0,locally,0.0,locally,0,still,0,exuberant,0,a,0,locally,0
ones,0,slum,0.0,what,0.0,a,0.0,a,0,what,0,abstract,0,slum,0,a,0
grimacing,1,clearance,0.0,they,0.0,slum,0.0,slum,0,they,0,patterns,0,clearance,0,slum,0
masks,0,project,0.0,call,0.0,clearance,0.0,clearance,0,call,0,When,0,project,0,clearance,0
weird,0,on,0.0,it,0.0,project,0.0,project,0,it,0,built,0,on,0,project,0
animals,0,the,0.0,locally,0.0,on,0.0,on,0,locally,0,in,0,the,0,on,0
exuberant,1,north,0.0,a,0.0,the,0.0,the,0,a,0,1938,0,north,0,the,0
abstract,0,bank,0.0,slum,0.0,north,0.0,north,0,slum,0,it,0,bank,0,north,0
patterns,0,of,0.0,clearance,0.0,bank,0.0,bank,0,clearance,0,was,0,of,0,bank,0
When,0,the,0.0,project,0.0,of,0.0,of,0,project,0,The,0,the,0,of,0
built,0,Tyne,0.0,on,0.0,the,0.0,the,0,on,0,Ridges,0,Tyne,0,the,0
in,1,10,0.0,the,0.0,Tyne,0.0,Tyne,0,the,0,which,0,10,0,Tyne,0
1938,0,miles,0.0,north,0.0,10,0.0,10,0,north,0,is,0,miles,0,10,0
it,0,east,0.0,bank,0.0,miles,0.0,miles,0,bank,0,still,0,east,0,miles,0
was,0,of,0.0,of,0.0,east,0.0,east,0,of,0,what,0,of,0,east,0
The,0,Newcastle,0.0,the,0.0,of,0.0,of,0,the,0,they,0,Newcastle,0,of,0
Ridges,0,I,0.0,Tyne,0.0,Newcastle,0.0,Newcastle,0,Tyne,0,call,0,I,0,Newcastle,0
which,0,knew,0.0,10,0.0,I,0.0,I,0,10,0,it,0,knew,0,I,0
is,0,there,0.0,miles,0.0,knew,0.0,knew,0,miles,0,locally,0,there,0,knew,0
still,0,was,0.0,east,0.0,there,0.0,there,0,east,0,a,0,was,0,there,0
what,0,one,0.0,of,0.0,was,0.0,was,0,of,0,slum,0,one,0,was,0
they,0,here,0.0,Newcastle,0.0,one,0.0,one,0,Newcastle,0,clearance,0,here,0,one,0
call,0,he,0.0,I,0.0,here,0.0,here,0,I,0,project,0,he,0,here,0
it,0,continued,0.0,knew,0.0,he,0.0,he,0,knew,0,on,0,continued,0,he,0
locally,0,meaning,0.0,there,0.0,continued,0.0,continued,0,there,0,the,0,meaning,0,continued,0
a,0,Liberal,0.0,was,0.0,meaning,0.0,meaning,0,was,0,north,0,Liberal,0,meaning,1
slum,0,Democrats,0.0,one,0.0,Liberal,0.0,Liberal,0,one,0,bank,0,Democrats,0,Liberal,0
clearance,0,The,0.0,here,0.0,Democrats,0.0,Democrats,0,here,0,of,0,The,0,Democrats,0
project,0,results,0.0,he,0.0,The,0.0,The,0,he,0,the,0,results,0,The,0
on,0,exceeded,0.0,continued,0.0,results,0.0,results,0,continued,0,Tyne,0,exceeded,0,results,0
the,0,our,0.0,meaning,0.0,exceeded,0.0,exceeded,0,meaning,0,10,0,our,0,exceeded,0
north,0,expectations,0.0,Liberal,0.0,our,0.0,our,0,Liberal,0,miles,0,expectations,0,our,0
bank,0,said,0.0,Democrats,0.0,expectations,0.0,expectations,0,Democrats,0,east,0,said,0,expectations,0
of,0,Mr,0.0,The,0.0,said,0.0,said,0,The,0,of,0,Mr,0,said,0
the,0,Goodson,0.0,results,0.0,Mr,0.0,Mr,0,results,0,Newcastle,0,Goodson,0,Mr,0
Tyne,0,However,0.0,exceeded,0.0,Goodson,0.0,Goodson,0,exceeded,0,I,0,However,0,Goodson,0
10,0,he,0.0,our,0.0,However,0.0,However,0,our,0,knew,0,he,0,However,0
miles,0,suggested,0.0,expectations,0.0,he,0.0,he,0,expectations,0,there,0,suggested,0,he,0
east,0,there,0.0,said,0.0,suggested,0.0,suggested,0,said,0,was,0,there,0,suggested,0
of,0,was,0.0,Mr,0.0,there,0.0,there,0,Mr,0,one,0,was,0,there,0
Newcastle,0,perhaps,0.0,Goodson,0.0,was,0.0,was,0,Goodson,0,here,0,perhaps,0,was,0
I,0,a,0.0,However,0.0,perhaps,0.0,perhaps,0,However,0,he,0,a,0,perhaps,0
knew,0,need,0.0,he,0.0,a,0.0,a,0,he,0,continued,0,need,0,a,0
there,0,to,0.0,suggested,0.0,need,0.0,need,0,suggested,0,meaning,1,to,0,need,0
was,0,look,0.0,there,0.0,to,0.0,to,0,there,0,Liberal,0,look,0,to,0
one,0,into,0.0,was,0.0,look,0.0,look,0,was,0,Democrats,0,into,0,look,0
here,0,the,0.0,perhaps,0.0,into,0.0,into,0,perhaps,0,The,0,the,0,into,0
he,0,system,0.0,a,0.0,the,0.0,the,0,a,0,results,0,system,0,the,0
continued,0,more,0.0,need,0.0,system,0.0,system,0,need,0,exceeded,0,more,0,system,0
meaning,0,closely,0.0,to,0.0,more,0.0,more,0,to,0,our,0,closely,0,more,0
Liberal,0,IT,0.0,look,0.0,closely,0.0,closely,0,look,0,expectations,1,IT,0,closely,0
Democrats,0,SEEMS,0.0,into,0.0,IT,0.0,IT,0,into,0,said,0,SEEMS,0,IT,0
The,0,that,0.0,the,0.0,SEEMS,1.0,SEEMS,1,the,0,Mr,0,that,0,SEEMS,0
results,0,Roland,0.0,system,0.0,that,0.0,that,0,system,0,Goodson,0,Roland,0,that,0
exceeded,0,Franklin,0.0,more,0.0,Roland,0.0,Roland,0,more,0,However,0,Franklin,0,Roland,0
our,0,the,0.0,closely,0.0,Franklin,0.0,Franklin,0,closely,0,he,0,the,0,Franklin,0
expectations,0,latest,0.0,IT,0.0,the,0.0,the,0,IT,0,suggested,0,latest,0,the,0
said,0,unbundler,1.0,SEEMS,1.0,latest,0.0,latest,0,SEEMS,1,there,0,unbundler,1,latest,0
Mr,0,to,0.0,that,0.0,unbundler,0.0,unbundler,0,that,0,was,0,to,0,unbundler,1
