word,conv,word_10,label_10,word_22,label_22,word_5,label_5,word_21,label_21,word_1,label_1,word_8,label_8,word_13,label_13,word_2,label_2,word_18,label_18,word_16,label_16,word_24,label_24,word_14,label_14,word_11,label_11,word_9,label_9,word_4,label_4,word_7,label_7,word_6,label_6,word_25,label_25,word_19,label_19,word_12,label_12,word_20,label_20,word_17,label_17,word_3,label_3,word_15,label_15,word_23,label_23
the,0,of,0,of,0,of,0,of,0,of,0,people,0,of,0,people,0,Hundreds,0,have,0,unrest,0,at,0,Hundreds,0,of,0,Hundreds,0,people,0,of,0,of,0,Hundreds,0,of,0,morality,0,Hundreds,0,once,0,have,0,of,0
unrest,0,people,0,people,0,people,0,people,0,people,0,have,0,people,0,have,0,of,0,been,0,that,0,once,0,of,0,people,0,of,0,have,0,people,0,people,0,of,0,people,0,police,0,of,0,say,0,been,0,people,0
that,0,have,0,have,0,have,0,have,0,have,0,been,0,have,0,been,0,people,0,killed,0,erupted,1,say,0,people,0,have,0,people,0,been,0,have,0,have,0,people,0,have,0,Hundreds,0,people,0,Europol,0,killed,0,have,0
erupted,1,been,0,been,0,been,0,been,0,been,0,killed,0,been,0,killed,0,have,0,in,0,in,0,Europol,0,have,0,been,0,have,0,killed,1,been,0,been,0,have,0,been,0,of,0,have,0,experts,0,in,0,been,0
in,1,killed,0,killed,0,killed,0,killed,0,killed,0,in,0,killed,0,in,0,been,0,the,0,September,0,experts,0,been,0,killed,1,been,0,in,0,killed,0,killed,1,been,0,killed,0,people,0,been,0,Artificial,0,the,0,killed,1
September,0,in,0,in,0,in,0,in,0,in,0,the,0,in,0,the,0,killed,0,unrest,0,after,0,Artificial,0,killed,0,in,0,killed,0,the,0,in,0,in,0,killed,0,in,0,have,0,killed,0,intelligence,1,unrest,0,in,0
after,1,the,0,the,0,the,0,the,0,the,0,unrest,0,the,0,unrest,0,in,0,that,0,the,0,intelligence,0,in,0,the,0,in,0,unrest,0,the,0,the,0,in,0,the,0,been,0,in,0,combined,0,that,0,the,0
the,0,unrest,0,unrest,0,unrest,0,unrest,0,unrest,0,that,0,unrest,0,that,0,the,0,erupted,1,death,0,combined,0,the,0,unrest,0,the,0,that,0,unrest,0,unrest,1,the,0,unrest,0,killed,0,the,0,with,0,erupted,0,unrest,1
death,0,that,0,that,0,that,0,that,0,that,0,erupted,1,that,0,erupted,0,unrest,0,in,0,in,0,with,0,unrest,0,that,0,unrest,0,erupted,1,that,0,that,0,unrest,0,that,0,in,0,unrest,0,wars,0,in,0,that,0
in,1,erupted,1,erupted,1,erupted,0,erupted,0,erupted,0,in,0,erupted,1,in,0,that,0,September,0,custody,0,wars,0,that,0,erupted,1,that,0,in,0,erupted,1,erupted,1,that,0,erupted,1,the,0,that,0,in,0,September,0,erupted,1
custody,0,in,0,in,0,in,0,in,0,in,0,September,0,in,0,September,0,erupted,1,after,0,of,0,in,0,erupted,0,in,0,erupted,1,September,0,in,0,in,0,erupted,1,in,0,unrest,0,erupted,1,Ukraine,0,after,0,in,0
of,0,September,0,September,0,September,0,September,0,September,0,after,0,September,0,after,0,in,0,the,0,Mahsa,0,Ukraine,0,in,0,September,0,in,0,after,0,September,0,September,0,in,0,September,0,that,0,in,0,and,0,the,0,September,0
Mahsa,0,after,0,after,0,after,0,after,0,after,0,the,0,after,0,the,0,September,0,death,0,Amini,0,and,0,September,0,after,0,September,0,the,0,after,0,after,0,September,0,after,0,erupted,1,September,0,the,0,death,0,after,0
Amini,0,the,0,the,0,the,0,the,0,the,0,death,0,the,0,death,0,after,0,in,0,a,0,the,0,after,0,the,0,after,0,death,0,the,0,the,0,after,0,the,0,in,0,after,0,Middle,0,in,0,the,0
a,0,death,0,death,0,death,0,death,0,death,0,in,0,death,0,in,0,the,0,custody,0,22-year-old,0,Middle,0,the,0,death,0,the,0,in,0,death,0,death,0,the,0,death,0,September,0,the,0,East,0,custody,0,death,0
22-year-old,0,in,0,in,0,in,0,in,0,in,0,custody,0,in,0,custody,0,death,0,of,0,Kurdish,0,East,0,death,0,in,0,death,0,custody,0,in,0,in,0,death,0,in,0,after,0,death,0,is,0,of,0,in,0
Kurdish,0,custody,0,custody,0,custody,0,custody,0,custody,0,of,0,custody,0,of,0,in,0,Mahsa,0,Iranian,0,is,0,in,0,custody,0,in,0,of,0,custody,0,custody,0,in,0,custody,0,the,0,in,0,fuelling,1,Mahsa,0,custody,0
Iranian,0,of,0,of,0,of,0,of,0,of,0,Mahsa,0,of,0,Mahsa,0,custody,0,Amini,0,woman,0,fuelling,1,custody,0,of,0,custody,0,Mahsa,0,of,0,of,0,custody,0,of,0,death,0,custody,0,a,0,Amini,0,of,0
woman,0,Mahsa,0,Mahsa,0,Mahsa,0,Mahsa,0,Mahsa,0,Amini,0,Mahsa,0,Amini,0,of,0,a,0,who,0,a,0,of,0,Mahsa,0,of,0,Amini,0,Mahsa,0,Mahsa,0,of,0,Mahsa,0,in,0,of,0,boom,0,a,0,Mahsa,0
who,0,Amini,0,Amini,0,Amini,0,Amini,0,Amini,0,a,0,Amini,0,a,0,Mahsa,0,22-year-old,0,was,0,boom,1,Mahsa,0,Amini,0,Mahsa,0,a,0,Amini,0,Amini,0,Mahsa,0,Amini,0,custody,0,Mahsa,0,in,0,22-year-old,0,Amini,0
was,0,a,0,a,0,a,0,a,0,a,0,22-year-old,0,a,0,22-year-old,0,Amini,0,Kurdish,0,detained,0,in,0,Amini,0,a,0,Amini,0,22-year-old,0,a,0,a,0,Amini,0,a,0,of,0,Amini,0,fraud,0,Kurdish,0,a,0
detained,0,22-year-old,0,22-year-old,0,22-year-old,0,22-year-old,0,22-year-old,0,Kurdish,0,22-year-old,0,Kurdish,0,a,0,Iranian,0,by,0,fraud,0,a,0,22-year-old,0,a,0,Kurdish,0,22-year-old,0,22-year-old,0,a,0,22-year-old,0,Mahsa,0,a,0,on,0,Iranian,0,22-year-old,0
by,0,Kurdish,0,Kurdish,0,Kurdish,0,Kurdish,0,Kurdish,0,Iranian,0,Kurdish,0,Iranian,0,22-year-old,0,woman,0,the,0,on,0,22-year-old,0,Kurdish,0,22-year-old,0,Iranian,0,Kurdish,0,Kurdish,0,22-year-old,0,Kurdish,0,Amini,0,22-year-old,0,dating,0,woman,0,Kurdish,0
the,0,Iranian,0,Iranian,0,Iranian,0,Iranian,0,Iranian,0,woman,0,Iranian,0,woman,0,Kurdish,0,who,0,morality,0,dating,0,Kurdish,0,Iranian,0,Kurdish,0,woman,0,Iranian,0,Iranian,0,Kurdish,0,Iranian,0,a,0,Kurdish,0,and,0,who,0,Iranian,0
morality,0,woman,0,woman,0,woman,0,woman,0,woman,0,who,0,woman,0,who,0,Iranian,0,was,0,police,0,and,0,Iranian,0,woman,0,Iranian,0,who,0,woman,0,woman,0,Iranian,0,woman,0,22-year-old,0,Iranian,0,social,0,was,0,woman,0
police,0,who,0,who,0,who,0,who,0,who,0,was,0,who,0,was,0,woman,0,detained,0,for,0,social,0,woman,0,who,0,woman,0,was,0,who,0,who,0,woman,0,who,0,Kurdish,0,woman,0,media,0,detained,0,who,0
for,0,was,0,was,0,was,0,was,0,was,0,detained,0,was,0,detained,0,who,0,by,0,breaking,0,media,0,who,0,was,0,who,0,detained,0,was,0,was,0,who,0,was,0,Iranian,0,who,0,apps,0,by,0,was,0
breaking,1,detained,0,detained,0,detained,0,detained,0,detained,0,by,0,detained,0,by,0,was,0,the,0,hijab,0,apps,0,was,0,detained,0,was,0,by,0,detained,0,detained,0,was,0,detained,0,woman,0,was,0,officials,0,the,0,detained,0
hijab,0,by,0,by,0,by,0,by,0,by,0,the,0,by,0,the,0,detained,0,morality,0,rules,0,officials,0,detained,0,by,0,detained,0,the,0,by,0,by,0,detained,0,by,0,who,0,detained,0,at,0,morality,0,by,0
rules,0,the,0,the,0,the,0,the,0,the,0,morality,0,the,0,morality,0,by,0,police,0,AI,0,at,0,by,0,the,0,by,0,morality,0,the,0,the,0,by,0,the,0,was,0,by,0,Europol,0,police,0,the,0
AI,0,morality,0,morality,0,morality,0,morality,0,morality,0,police,0,morality,0,police,0,the,0,for,0,fuelling,1,Europol,0,the,0,morality,0,the,0,police,0,morality,0,morality,0,the,0,morality,0,detained,0,the,0,have,0,for,0,morality,0
fuelling,1,police,0,police,0,police,0,police,0,police,0,for,0,police,0,for,0,morality,0,breaking,0,dating,0,have,0,morality,0,police,0,morality,0,for,0,police,0,police,0,morality,0,police,0,by,0,morality,0,said,0,breaking,0,police,0
dating,0,for,0,for,0,for,0,for,0,for,0,breaking,0,for,0,breaking,0,police,0,hijab,0,and,0,said,0,police,0,for,0,police,0,breaking,0,for,0,for,0,police,0,for,0,the,0,police,0,Speaking,0,hijab,0,for,0
and,0,breaking,0,breaking,0,breaking,0,breaking,0,breaking,0,hijab,0,breaking,0,hijab,0,for,0,rules,0,social,0,Speaking,0,for,0,breaking,0,for,0,hijab,0,breaking,0,breaking,1,for,0,breaking,0,morality,0,for,0,to,0,rules,0,breaking,0
social,0,hijab,0,hijab,0,hijab,0,hijab,0,hijab,0,rules,0,hijab,0,rules,0,breaking,0,AI,0,media,0,to,0,breaking,0,hijab,0,breaking,0,rules,0,hijab,0,hijab,0,breaking,0,hijab,0,police,0,breaking,0,the,0,AI,0,hijab,0
media,0,rules,0,rules,0,rules,0,rules,0,rules,0,AI,0,rules,0,AI,0,hijab,0,fuelling,1,fraud,0,the,0,hijab,0,rules,0,hijab,0,AI,0,rules,0,rules,0,hijab,0,rules,0,for,0,hijab,0,Guardian,0,fuelling,1,rules,0
fraud,0,AI,0,AI,0,AI,0,AI,0,AI,0,fuelling,1,AI,0,fuelling,1,rules,0,dating,0,EU,0,Guardian,0,rules,0,AI,1,rules,0,fuelling,1,AI,0,AI,0,rules,0,AI,0,breaking,0,rules,0,the,0,dating,0,AI,0
EU,0,fuelling,1,fuelling,1,fuelling,1,fuelling,1,fuelling,1,dating,0,fuelling,0,dating,0,AI,1,and,0,police,0,the,0,AI,0,fuelling,1,AI,0,dating,0,fuelling,1,fuelling,1,AI,0,fuelling,1,hijab,0,AI,1,agency,0,and,0,fuelling,1
policy,0,dating,0,dating,0,dating,0,dating,0,dating,0,and,0,dating,0,and,0,fuelling,1,social,0,agency,0,agency,0,fuelling,1,dating,0,fuelling,1,and,0,dating,0,dating,0,fuelling,1,dating,0,rules,0,fuelling,1,'s,0,social,0,dating,0
agency,0,and,0,and,0,and,0,and,0,and,0,social,0,and,0,social,0,dating,0,media,0,says,0,'s,0,dating,0,and,0,dating,0,social,0,and,0,and,0,dating,0,and,0,AI,0,dating,0,top,0,media,0,and,0
says,0,social,0,social,0,social,0,social,0,social,0,media,0,social,0,media,0,and,0,fraud,0,Artificial,0,top,0,and,0,social,0,and,0,media,0,social,0,social,0,and,0,social,0,fuelling,1,and,0,financial,0,fraud,0,social,0
Artificial+intelligence,0,media,0,media,0,media,0,media,0,media,0,fraud,0,media,0,fraud,0,social,0,EU,0,intelligence,0,financial,0,social,0,media,0,social,0,fraud,0,media,0,media,0,social,0,media,0,dating,0,social,0,crime,0,EU,0,media,0
enables ,0,fraud,0,fraud,0,fraud,0,fraud,0,fraud,0,EU,0,fraud,0,EU,0,media,0,police,0,enables,0,crime,0,media,0,fraud,0,media,0,EU,0,fraud,0,fraud,0,media,0,fraud,0,and,0,media,0,experts,0,police,0,fraud,0
criminals,0,EU,0,EU,0,EU,0,EU,0,EU,0,police,0,EU,0,police,0,fraud,0,agency,0,criminals,0,experts,0,fraud,0,EU,0,fraud,0,police,0,EU,0,EU,0,fraud,0,EU,0,social,0,fraud,0,said,0,agency,0,EU,0
to ,0,police,0,police,0,police,0,police,0,police,0,agency,0,police,0,agency,0,EU,0,says,0,to,0,said,0,EU,0,police,0,EU,0,agency,0,police,0,police,0,EU,0,police,0,media,0,EU,0,scripts,0,says,0,police,0
target,1,agency,0,agency,0,agency,0,agency,0,agency,0,says,0,agency,0,says,0,police,0,Artificial,0,target,0,scripts,0,police,0,agency,0,police,0,says,0,agency,0,agency,0,police,0,agency,0,fraud,0,police,0,generated,0,Artificial,0,agency,0
thousands,0,says,0,says,0,says,0,says,0,says,0,Artificial,0,says,0,Artificial,0,agency,0,intelligence,0,thousands,0,generated,0,agency,0,says,0,agency,0,Artificial,0,says,0,says,0,agency,0,says,0,EU,0,agency,0,by,0,intelligence,0,says,0
of,0,Artificial,0,Artificial,0,Artificial,0,Artificial,0,Artificial,0,intelligence,0,Artificial,0,intelligence,0,says,0,enables,0,of,0,by,0,says,0,Artificial,0,says,0,intelligence,0,Artificial,0,Artificial,0,says,0,Artificial,0,police,0,says,0,artificial,0,enables,1,Artificial,0
victims,0,intelligence,0,intelligence,0,intelligence,0,intelligence,0,intelligence,0,enables,0,intelligence,0,enables,0,Artificial,0,criminals,0,victims,0,artificial,0,Artificial,0,intelligence,0,Artificial,0,enables,0,intelligence,0,intelligence,0,Artificial,0,intelligence,0,agency,0,Artificial,0,intelligence,1,criminals,0,intelligence,0
at+once,0,enables,0,enables,0,enables,0,enables,0,enables,0,criminals,0,enables,0,criminals,0,intelligence,0,to,0,at,0,intelligence,0,intelligence,0,enables,0,intelligence,0,criminals,0,enables,0,enables,0,intelligence,0,enables,0,says,0,intelligence,0,enable,0,to,0,enables,0
say,0,criminals,0,criminals,0,criminals,0,criminals,0,criminals,0,to,0,criminals,0,to,0,enables,0,target,0,once,0,enable,0,enables,0,criminals,0,enables,0,to,0,criminals,0,criminals,0,enables,0,criminals,0,Artificial,0,enables,0,criminals,0,target,0,criminals,0
Europol ,0,to,0,to,0,to,0,to,0,to,0,target,0,to,0,target,0,criminals,0,thousands,0,say,0,criminals,0,criminals,0,to,0,criminals,0,target,0,to,0,to,0,criminals,0,to,0,intelligence,0,criminals,0,to,0,thousands,0,to,0
experts,0,target,0,target,0,target,0,target,0,target,0,thousands,0,target,0,thousands,0,to,0,of,0,Europol,0,to,0,to,0,target,0,to,0,thousands,0,target,0,target,0,to,0,target,0,enables,0,to,0,target,0,of,0,target,0
Artificial+intelligence,0,thousands,0,thousands,0,thousands,0,thousands,0,thousands,0,of,0,thousands,0,of,0,target,0,victims,0,experts,0,target,0,target,0,thousands,0,target,0,of,0,thousands,0,thousands,0,target,0,thousands,0,criminals,0,target,0,multiple,0,victims,0,thousands,0
combined,1,of,0,of,0,of,0,of,0,of,0,victims,0,of,0,victims,0,thousands,0,at,0,Artificial,0,multiple,0,thousands,0,of,0,thousands,0,victims,0,of,0,of,0,thousands,0,of,0,to,0,thousands,0,victims,0,at,0,of,0
with ,1,victims,0,victims,0,victims,0,victims,0,victims,0,at,0,victims,0,at,0,of,0,once,0,intelligence,0,victims,0,of,0,victims,0,of,0,at,0,victims,0,victims,0,of,0,victims,0,target,0,of,0,at,0,once,0,victims,0
wars ,0,at,0,at,0,at,0,at,0,at,0,once,0,at,0,once,0,victims,0,say,0,combined,0,at,0,victims,0,at,0,victims,0,once,0,at,0,at,0,victims,0,at,0,thousands,0,victims,0,once,0,say,0,at,0
in,0,once,0,once,0,once,0,once,0,once,0,say,0,once,0,say,0,at,0,Europol,0,with,0,once,0,at,0,once,0,at,0,say,0,once,0,once,0,at,0,once,0,of,0,at,0,Sebastian,1,Europol,0,once,0
Ukraine,0,say,0,say,0,say,0,say,0,say,0,Europol,0,say,0,Europol,0,once,0,experts,0,wars,0,Sebastian,0,once,0,say,0,once,0,Europol,0,say,0,say,0,once,0,say,0,victims,0,once,0,Bley,0,experts,0,say,0
and,0,Europol,0,Europol,0,Europol,0,Europol,0,Europol,0,experts,0,Europol,0,experts,0,say,0,Artificial,0,in,0,Bley,0,say,0,Europol,0,say,0,experts,0,Europol,0,Europol,0,say,0,Europol,0,at,0,say,0,the,0,Artificial,0,Europol,0
the,0,experts,0,experts,0,experts,0,experts,0,experts,0,Artificial,0,experts,0,Artificial,0,Europol,0,intelligence,0,Ukraine,0,the,0,Europol,0,experts,0,Europol,0,Artificial,0,experts,0,experts,0,Europol,0,experts,0,once,0,Europol,0,head,1,intelligence,0,experts,0
Middle,0,Artificial,0,Artificial,0,Artificial,0,Artificial,0,Artificial,0,intelligence,0,Artificial,0,intelligence,0,experts,0,combined,0,and,0,head,1,experts,0,Artificial,0,experts,0,intelligence,0,Artificial,0,Artificial,0,experts,0,Artificial,0,say,0,experts,0,of,0,combined,0,Artificial,0
East,0,intelligence,0,intelligence,0,intelligence,0,intelligence,0,intelligence,0,combined,0,intelligence,0,combined,0,Artificial,0,with,0,the,0,of,0,Artificial,0,intelligence,0,Artificial,0,combined,0,intelligence,0,intelligence,0,Artificial,0,intelligence,0,Europol,0,Artificial,0,the,0,with,0,intelligence,0
is,0,combined,1,combined,0,combined,0,combined,0,combined,0,with,0,combined,0,with,0,intelligence,0,wars,0,Middle,0,the,0,intelligence,0,combined,0,intelligence,0,with,0,combined,0,combined,0,intelligence,0,combined,0,experts,0,intelligence,0,Europol,0,wars,0,combined,0
fuelling,1,with,1,with,0,with,0,with,0,with,0,wars,0,with,0,wars,0,combined,0,in,0,East,0,Europol,0,combined,0,with,0,combined,0,wars,0,with,0,with,0,combined,0,with,0,Artificial,0,combined,0,economic,0,in,0,with,0
a,0,wars,0,wars,0,wars,1,wars,0,wars,0,in,0,wars,0,in,0,with,0,Ukraine,0,is,0,economic,0,with,0,wars,0,with,0,in,0,wars,0,wars,0,with,0,wars,0,intelligence,0,with,0,crime,0,Ukraine,0,wars,0
boom,1,in,0,in,0,in,0,in,0,in,0,Ukraine,0,in,0,Ukraine,0,wars,0,and,0,fuelling,1,crime,0,wars,0,in,0,wars,0,Ukraine,0,in,0,in,0,wars,0,in,0,combined,0,wars,0,team,0,and,0,in,0
in,1,Ukraine,0,Ukraine,0,Ukraine,0,Ukraine,0,Ukraine,0,and,0,Ukraine,0,and,0,in,0,the,0,a,0,team,0,in,0,Ukraine,0,in,0,and,0,Ukraine,0,Ukraine,0,in,0,Ukraine,0,with,0,in,0,in,0,the,0,Ukraine,0
fraud,0,and,0,and,0,and,0,and,0,and,0,the,0,and,0,the,0,Ukraine,0,Middle,0,boom,1,in,0,Ukraine,0,and,0,Ukraine,0,the,0,and,0,and,0,Ukraine,0,and,0,wars,0,Ukraine,0,The,0,Middle,0,and,0
on,1,the,0,the,0,the,0,the,0,the,0,Middle,0,the,0,Middle,0,and,0,East,0,in,0,The,0,and,0,the,0,and,0,Middle,0,the,0,the,0,and,0,the,0,in,0,and,0,Hague,0,East,0,the,0
dating,0,Middle,0,Middle,0,Middle,0,Middle,0,Middle,0,East,0,Middle,0,East,0,the,0,is,0,fraud,0,Hague,0,the,0,Middle,0,the,0,East,0,Middle,0,Middle,0,the,0,Middle,0,Ukraine,0,the,0,said,0,is,0,Middle,0
and,0,East,0,East,0,East,0,East,0,East,0,is,0,East,0,is,0,Middle,0,fuelling,1,on,0,said,0,Middle,0,East,0,Middle,0,is,0,East,0,East,0,Middle,0,East,0,and,0,Middle,0,There,0,fuelling,1,East,0
social,0,is,0,is,0,is,0,is,0,is,0,fuelling,1,is,0,fuelling,1,East,0,a,0,dating,0,There,0,East,0,is,0,East,0,fuelling,1,is,0,is,0,East,0,is,0,the,0,East,0,is,0,a,0,is,0
media,0,fuelling,1,fuelling,1,fuelling,0,fuelling,1,fuelling,1,a,0,fuelling,0,a,0,is,0,boom,1,and,0,is,0,is,0,fuelling,1,is,0,a,0,fuelling,1,fuelling,1,is,0,fuelling,1,Middle,0,is,0,a,0,boom,0,fuelling,1
apps,0,a,0,a,0,a,0,a,0,a,0,boom,1,a,0,boom,0,fuelling,1,in,0,social,0,a,0,fuelling,1,a,0,fuelling,1,boom,1,a,0,a,0,fuelling,1,a,0,East,0,fuelling,1,trend,1,in,0,a,0
officials,0,boom,1,boom,0,boom,1,boom,0,boom,0,in,0,boom,0,in,0,a,0,fraud,0,media,0,trend,0,a,0,boom,1,a,0,in,0,boom,0,boom,1,a,0,boom,1,is,0,a,0,of,0,fraud,0,boom,0
at,0,in,0,in,0,in,0,in,0,in,0,fraud,0,in,0,fraud,0,boom,1,on,0,apps,0,of,0,boom,0,in,0,boom,0,fraud,0,in,0,in,0,boom,1,in,0,fuelling,1,boom,1,more,0,on,0,in,0
Europol,0,fraud,0,fraud,0,fraud,0,fraud,0,fraud,0,on,0,fraud,0,on,0,in,0,dating,0,officials,0,more,0,in,0,fraud,0,in,0,on,0,fraud,0,fraud,0,in,0,fraud,0,a,0,in,0,and,0,dating,0,fraud,0
have,0,on,0,on,0,on,0,on,0,on,0,dating,0,on,0,dating,0,fraud,0,and,0,at,0,and,0,fraud,0,on,0,fraud,0,dating,0,on,0,on,0,fraud,0,on,0,boom,1,fraud,0,more,0,and,0,on,0
said,0,dating,0,dating,0,dating,0,dating,0,dating,0,and,0,dating,0,and,0,on,0,social,0,Europol,0,more,0,on,0,dating,0,on,0,and,0,dating,0,dating,0,on,0,dating,0,in,0,on,0,cases,0,social,0,dating,0
Speaking,0,and,0,and,0,and,0,and,0,and,0,social,0,and,0,social,0,dating,0,media,0,have,0,cases,0,dating,0,and,0,dating,0,social,0,and,0,and,0,dating,0,and,0,fraud,0,dating,0,of,0,media,0,and,0
to,0,social,0,social,0,social,0,social,0,social,0,media,0,social,0,media,0,and,0,apps,0,said,0,of,0,and,0,social,0,and,0,media,0,social,0,social,0,and,0,social,0,on,0,and,0,people,0,apps,0,social,0
the,0,media,0,media,0,media,0,media,0,media,0,apps,0,media,0,apps,0,social,0,officials,0,Speaking,0,people,0,social,0,media,0,social,0,apps,0,media,0,media,0,social,0,media,0,dating,0,social,0,saying,0,officials,0,media,0
Guardian,0,apps,0,apps,0,apps,0,apps,0,apps,0,officials,0,apps,0,officials,0,media,0,at,0,to,0,saying,0,media,0,apps,0,media,0,officials,0,apps,0,apps,0,media,0,apps,0,and,0,media,0,I,0,at,0,apps,0
the,0,officials,0,officials,0,officials,0,officials,0,officials,0,at,0,officials,0,at,0,apps,0,Europol,0,the,0,I,0,apps,0,officials,0,apps,0,at,0,officials,0,officials,0,apps,0,officials,0,social,0,apps,0,'m,0,Europol,0,officials,0
agency,0,at,0,at,0,at,0,at,0,at,0,Europol,0,at,0,Europol,0,officials,0,have,0,Guardian,0,'m,0,officials,0,at,0,officials,0,Europol,0,at,0,at,0,officials,0,at,0,media,0,officials,0,a,0,have,0,at,0
s,0,Europol,0,Europol,0,Europol,0,Europol,0,Europol,0,have,0,Europol,0,have,0,at,0,said,0,the,0,a,0,at,0,Europol,0,at,0,have,0,Europol,0,Europol,0,at,0,Europol,0,apps,0,at,0,doctor,0,said,0,Europol,0
top,1,have,0,have,0,have,0,have,0,have,0,said,0,have,0,said,0,Europol,0,Speaking,0,agency,0,doctor,0,Europol,0,have,0,Europol,0,said,0,have,0,have,0,Europol,0,have,0,officials,0,Europol,0,in,0,Speaking,0,have,0
financial,0,said,0,said,0,said,0,said,0,said,0,Speaking,0,said,0,Speaking,0,have,0,to,0,'s,0,in,0,have,0,said,0,have,0,Speaking,0,said,0,said,0,have,0,said,0,at,0,have,0,a,0,to,0,said,0
crime,0,Speaking,0,Speaking,0,Speaking,0,Speaking,0,Speaking,0,to,0,Speaking,0,to,0,said,0,the,0,top,0,a,0,said,0,Speaking,0,said,0,to,0,Speaking,0,Speaking,0,said,0,Speaking,0,Europol,0,said,0,war,1,the,0,Speaking,0
experts,0,to,0,to,0,to,0,to,0,to,0,the,0,to,0,the,0,Speaking,0,Guardian,0,financial,0,war,0,Speaking,0,to,0,Speaking,0,the,0,to,0,to,0,Speaking,0,to,0,have,0,Speaking,0,zone,0,Guardian,0,to,0
said,0,the,0,the,0,the,0,the,0,the,0,Guardian,0,the,0,Guardian,0,to,0,the,0,crime,0,zone,0,to,0,the,0,to,0,Guardian,0,the,0,the,0,to,0,the,0,said,0,to,0,and,0,the,0,the,0
scripts,0,Guardian,0,Guardian,0,Guardian,0,Guardian,0,Guardian,0,the,0,Guardian,0,the,0,the,0,agency,0,experts,0,and,0,the,0,Guardian,0,the,0,the,0,Guardian,0,Guardian,0,the,0,Guardian,0,Speaking,0,the,0,asking,0,agency,0,Guardian,0
generated,1,the,0,the,0,the,0,the,0,the,0,agency,0,the,0,agency,0,Guardian,0,'s,0,said,0,asking,0,Guardian,0,the,0,Guardian,0,agency,0,the,0,the,0,Guardian,0,the,0,to,0,Guardian,0,for,0,'s,0,the,0
by,0,agency,0,agency,0,agency,0,agency,0,agency,0,'s,0,agency,0,'s,0,the,0,top,0,scripts,0,for,0,the,0,agency,0,the,0,'s,0,agency,0,agency,0,the,0,agency,0,the,0,the,0,funds,0,top,0,agency,0
Artificial+intelligence,0,'s,0,'s,0,'s,0,'s,0,'s,0,top,0,'s,0,top,0,agency,0,financial,0,generated,0,funds,0,agency,0,'s,0,agency,0,top,0,'s,0,'s,0,agency,0,'s,0,Guardian,0,agency,0,to,0,financial,0,'s,0
enables ,0,top,0,top,0,top,0,top,0,top,0,financial,0,top,0,financial,0,'s,0,crime,0,by,0,to,0,'s,0,top,0,'s,0,financial,0,top,0,top,0,'s,0,top,0,the,0,'s,0,be,0,crime,0,top,0
criminals,0,financial,0,financial,0,financial,0,financial,0,financial,0,crime,0,financial,0,crime,0,top,0,experts,0,artificial,0,be,0,top,0,financial,0,top,0,crime,0,financial,0,financial,0,top,0,financial,0,agency,0,top,0,transferred,0,experts,0,financial,0
to ,0,crime,0,crime,0,crime,0,crime,0,crime,0,experts,0,crime,0,experts,0,financial,0,said,0,intelligence,0,transferred,0,financial,0,crime,0,financial,0,experts,0,crime,0,crime,0,financial,0,crime,0,'s,0,financial,0,out,0,said,0,crime,0
target,1,experts,0,experts,0,experts,0,experts,0,experts,0,said,0,experts,0,said,0,crime,0,scripts,0,enable,0,out,0,crime,0,experts,0,crime,0,said,0,experts,0,experts,0,crime,0,experts,0,top,0,crime,0,of,0,scripts,0,experts,0
multiple,0,said,0,said,0,said,0,said,0,said,0,scripts,0,said,0,scripts,0,experts,0,generated,0,criminals,0,of,0,experts,0,said,0,experts,0,scripts,0,said,0,said,0,experts,0,said,0,financial,0,experts,0,that,0,generated,0,said,0
of,0,scripts,0,scripts,0,scripts,0,scripts,0,scripts,0,generated,0,scripts,0,generated,0,said,0,by,0,to,0,that,0,said,0,scripts,0,said,0,generated,0,scripts,0,scripts,0,said,0,scripts,0,crime,0,said,0,zone,0,by,0,scripts,0
victims,0,generated,0,generated,0,generated,0,generated,0,generated,0,by,0,generated,0,by,0,scripts,0,artificial,0,target,0,zone,0,scripts,0,generated,0,scripts,0,by,0,generated,0,generated,0,scripts,0,generated,0,experts,0,scripts,0,They,0,artificial,0,generated,0
at+once,0,by,0,by,0,by,0,by,0,by,0,artificial,0,by,0,artificial,0,generated,0,intelligence,0,multiple,0,They,0,generated,0,by,0,generated,0,artificial,0,by,0,by,0,generated,0,by,0,said,0,generated,0,say,0,intelligence,0,by,0
Sebastian,0,artificial,0,artificial,0,artificial,0,artificial,0,artificial,0,intelligence,0,artificial,0,intelligence,0,by,0,enable,0,victims,0,say,0,by,0,artificial,0,by,0,intelligence,0,artificial,0,artificial,0,by,0,artificial,0,scripts,0,by,0,they,0,enable,1,artificial,0
Bley,0,intelligence,0,intelligence,0,intelligence,0,intelligence,0,intelligence,0,enable,0,intelligence,0,enable,0,artificial,0,criminals,0,at,0,they,0,artificial,0,intelligence,0,artificial,0,enable,0,intelligence,0,intelligence,0,artificial,0,intelligence,0,generated,0,artificial,0,also,0,criminals,0,intelligence,0
the,0,enable,0,enable,0,enable,0,enable,0,enable,0,criminals,0,enable,0,criminals,0,intelligence,0,to,0,once,0,also,0,intelligence,0,enable,0,intelligence,0,criminals,0,enable,0,enable,0,intelligence,0,enable,0,by,0,intelligence,0,need,0,to,0,enable,0
