docid,senid,word,conv,sentence
2,2_6,attention,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,to,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,the,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,people,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,'s,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,real,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,demands,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,though,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,he,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,did,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,not,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,address,1,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,the,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,reported,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,closure,1,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,of,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,the,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,morality,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_6,police,0,On Sunday after a closed meeting with several senior Iranian officials including President Ebrahim Raisi lawmaker Nezamoddin Mousavi told semi-official news agency Isna that the government was paying attention to the people 's real demands though he did not address the reported closure of the morality police
2,2_7,Hundreds,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,of,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,people,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,have,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,been,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,killed,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,in,1,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,the,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,unrest,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,that,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,erupted,1,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,in,1,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,September,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,after,1,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,the,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,death,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,in,1,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,custody,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,of,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,Mahsa,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,Amini,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,a,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,22-year-old,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,Kurdish,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,Iranian,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,woman,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,who,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,was,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,detained,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,by,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,the,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,morality,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,police,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,for,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,breaking,1,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,hijab,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
2,2_7,rules,0,Hundreds of people have been killed in the unrest that erupted in September after the death in custody of Mahsa Amini a 22-year-old Kurdish Iranian woman who was detained by the morality police for breaking hijab rules
3,3_1,AI,0,AI fuelling dating and social media fraud EU police agency says
3,3_1,fuelling,1,AI fuelling dating and social media fraud EU police agency says
3,3_1,dating,0,AI fuelling dating and social media fraud EU police agency says
3,3_1,and,0,AI fuelling dating and social media fraud EU police agency says
3,3_1,social,0,AI fuelling dating and social media fraud EU police agency says
3,3_1,media,0,AI fuelling dating and social media fraud EU police agency says
3,3_1,fraud,0,AI fuelling dating and social media fraud EU police agency says
3,3_1,EU,0,AI fuelling dating and social media fraud EU police agency says
3,3_1,policy,0,AI fuelling dating and social media fraud EU police agency says
3,3_1,agency,0,AI fuelling dating and social media fraud EU police agency says
3,3_1,says,0,AI fuelling dating and social media fraud EU police agency says
3,3_2,Artificial+intelligence,0,Artificial intelligence enables criminals to target thousands of victims at once say Europol experts
3,3_2,enables ,0,Artificial intelligence enables criminals to target thousands of victims at once say Europol experts
3,3_2,criminals,0,Artificial intelligence enables criminals to target thousands of victims at once say Europol experts
3,3_2,to ,0,Artificial intelligence enables criminals to target thousands of victims at once say Europol experts
3,3_2,target,1,Artificial intelligence enables criminals to target thousands of victims at once say Europol experts
3,3_2,thousands,0,Artificial intelligence enables criminals to target thousands of victims at once say Europol experts
3,3_2,of,0,Artificial intelligence enables criminals to target thousands of victims at once say Europol experts
3,3_2,victims,0,Artificial intelligence enables criminals to target thousands of victims at once say Europol experts
3,3_2,at+once,0,Artificial intelligence enables criminals to target thousands of victims at once say Europol experts
3,3_2,say,0,Artificial intelligence enables criminals to target thousands of victims at once say Europol experts
3,3_2,Europol ,0,Artificial intelligence enables criminals to target thousands of victims at once say Europol experts
3,3_2,experts,0,Artificial intelligence enables criminals to target thousands of victims at once say Europol experts
3,3_3,Artificial+intelligence,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,combined,1,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,with ,1,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,wars ,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,in,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,Ukraine,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,and,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,the,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,Middle,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,East,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,is,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,fuelling,1,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,a,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,boom,1,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,in,1,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,fraud,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,on,1,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,dating,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,and,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,social,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,media,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,apps,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,officials,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,at,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,Europol,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,have,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_3,said,0,Artificial intelligence combined with wars in Ukraine and the Middle East is fuelling a boom in fraud on dating and social media apps officials at Europol have said
3,3_4,Speaking,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,to,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,the,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,Guardian,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,the,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,agency,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,s,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,top,1,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,financial,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,crime,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,experts,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,said,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,scripts,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,generated,1,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,by,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,Artificial+intelligence,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,enables ,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,criminals,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,to ,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,target,1,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,multiple,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,of,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,victims,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_4,at+once,0,Speaking to the Guardian the agency 's top financial crime experts said scripts generated by artificial intelligence enable criminals to target multiple victims at once
3,3_5,Sebastian,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,Bley,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,the,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,head,1,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,of,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,the,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,Europol,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,economic,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,crime,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,team ,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,in,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,the,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,Hague,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,said,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,There,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,is,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,a,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,trend,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,of,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,more,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,and,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,more,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,cases,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,of,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,people,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,saying,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,I,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,m,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,a,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,doctor,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,in,1,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,the,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,war,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,zone,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,and,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,asking,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,for,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,funds,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,to,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,be,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,transferred,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,out,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,of,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_5,the,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_6,zone,0,Sebastian Bley the head of the Europol economic crime team in The Hague said There is a trend of more and more cases of people saying I 'm a doctor in a war zone and asking for funds to be transferred out of that zone
3,3_6,They,0,They say they also need to get the family out
3,3_6,say,0,They say they also need to get the family out
3,3_6,they,0,They say they also need to get the family out
3,3_6,also,0,They say they also need to get the family out
3,3_6,need,0,They say they also need to get the family out
3,3_6,to,0,They say they also need to get the family out
3,3_6,get,0,They say they also need to get the family out
3,3_6,the,0,They say they also need to get the family out
3,3_6,family,0,They say they also need to get the family out
3,3_6,out,0,They say they also need to get the family out
3,3_7,Burkhard,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,Mühl,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,the,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,overall,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,head,1,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,of,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,the,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,financial,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,and,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,economic,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,crime,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,unit,1,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,at,1,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,Europol,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
